SA1_internal_2021	medianRent
28136	21840
28137	21424
28138	21320
28139	21892
28140	21320
28141	42016
28142	20852
28143	23972
28144	23816
28145	23400
28146	28444
28147	23452
28148	20800
28149	21372
28150	22932
28151	21164
28152	
28153	21892
28154	22932
28155	20592
28156	20852
28157	21736
28158	21372
28159	20800
28160	
28161	20332
28162	22308
28163	21320
28164	20852
28165	24024
28166	19032
28167	20280
28168	24492
28169	29432
28170	24752
28171	30160
28172	24960
28173	30004
28174	22412
28175	22880
28176	21320
28177	29744
28178	41600
28179	33020
28180	68120
28181	39728
28182	15652
28183	20072
28184	25012
28185	22724
28186	38844
28187	28704
28188	26520
28189	21892
28190	28288
28191	20800
28192	21216
28193	22048
28194	23400
28195	21112
28196	27144
28197	21320
28198	21892
28199	25480
28200	21840
28201	23972
28202	21372
28203	29120
28204	25012
28205	20176
28206	21060
28207	26780
28208	23452
28209	23088
28210	24024
28211	24336
28212	
28213	22308
28214	25012
28215	26520
28216	27352
28217	21372
28218	21840
28219	22464
28220	20176
28221	23452
28222	21476
28223	22932
28224	20852
28225	21008
28226	21372
28227	23920
28228	27352
28229	
28230	27716
28231	28600
28232	25740
28233	24024
28234	22412
28235	26052
28236	23972
28237	26832
28238	24596
28239	22880
28240	21892
28241	23712
28242	25428
28243	25740
28244	28600
28245	5200
28246	20644
28247	16744
28248	
28249	
28250	33592
28251	23504
28252	23452
28253	24388
28254	21632
28255	
28256	18876
28257	24232
28258	28392
28259	24960
28260	27716
28261	25740
28262	30212
28263	26000
28264	24128
28265	24752
28266	24024
28267	27820
28268	26156
28269	24960
28270	23712
28271	25012
28272	25584
28273	25428
28274	26000
28275	21112
28276	21372
28277	23088
28278	23452
28279	25012
28280	22672
28281	26000
28282	23400
28283	24128
28284	16796
28285	28028
28286	26000
28287	23972
28288	31980
28289	23712
28290	20280
28291	28808
28292	31304
28293	22412
28294	25272
28295	21632
28296	23452
28297	23920
28298	21372
28299	7332
28300	21060
28301	20800
28302	23296
28303	
28304	19292
28305	23192
28306	22412
28307	22100
28308	21112
28309	23920
28310	22412
28311	22620
28312	22932
28313	22412
28314	
28315	24492
28316	
28317	25168
28318	20852
28319	17992
28320	28184
28321	22152
28322	32552
28323	23764
28324	25532
28325	31200
28326	26676
28327	21840
28328	21216
28329	21372
28330	21320
28331	21840
28332	20800
28333	25480
28334	9204
28335	26312
28336	20696
28337	5616
28338	24700
28339	23452
28340	25792
28341	21372
28342	26832
28343	24336
28344	25376
28345	27300
28346	20072
28347	22932
28348	23972
28349	28808
28350	28028
28351	25012
28352	23712
28353	22204
28354	18252
28355	31980
28356	23452
28357	31668
28358	29848
28359	25012
28360	23400
28361	19812
28362	20852
28363	19812
28364	18252
28365	21840
28366	19552
28367	17212
28368	18512
28369	19136
28370	20540
28371	21320
28372	21372
28373	19760
28374	20800
28375	20800
28376	20332
28377	19916
28378	18200
28379	12792
28380	20072
28381	20696
28382	21268
28383	19292
28384	16692
28385	18512
28386	26312
28387	20332
28388	17732
28389	18720
28390	18720
28391	20852
28392	18356
28393	23400
28394	18720
28395	20540
28396	19552
28397	18980
28398	19292
28399	21840
28400	23452
28401	16640
28402	19240
28403	20800
28404	18772
28405	18200
28406	20800
28407	21892
28408	20176
28409	19812
28410	19760
28411	
28412	19760
28413	21268
28414	18980
28415	21892
28416	15860
28417	18200
28418	15600
28419	20800
28420	19760
28421	17160
28422	17888
28423	20800
28424	18668
28425	19032
28426	14872
28427	18616
28428	18772
28429	19656
28430	18252
28431	21372
28432	18824
28433	17992
28434	20800
28435	21996
28436	20332
28437	21840
28438	21892
28439	18252
28440	17680
28441	23296
28442	19812
28443	22932
28444	19916
28445	20644
28446	20280
28447	18512
28448	19032
28449	21892
28450	21736
28451	21580
28452	11232
28453	21112
28454	22412
28455	18252
28456	20592
28457	22412
28458	21528
28459	21892
28460	20800
28461	21840
28462	21892
28463	21372
28464	21840
28465	18980
28466	19292
28467	15184
28468	21840
28469	24024
28470	20800
28471	20800
28472	23452
28473	22568
28474	26000
28475	
28476	20332
28477	20800
28478	21840
28479	23400
28480	21060
28481	20280
28482	13884
28483	19292
28484	18876
28485	21216
28486	20800
28487	19032
28488	25688
28489	24024
28490	21372
28491	22724
28492	32760
28493	21840
28494	22776
28495	22412
28496	24180
28497	30108
28498	27352
28499	27456
28500	48048
28501	23556
28502	27144
28503	26312
28504	24752
28505	23972
28506	33228
28507	30316
28508	27352
28509	28808
28510	20228
28511	48828
28512	20800
28513	49556
28514	42588
28515	63440
28516	23452
28517	15600
28518	46540
28519	28600
28520	36244
28521	42588
28522	29328
28523	22412
28524	28964
28525	22100
28526	21788
28527	23400
28528	28704
28529	57200
28530	21580
28531	24180
28532	21840
28533	31200
28534	28652
28535	17940
28536	39312
28537	21372
28538	21736
28539	25896
28540	26000
28541	50960
28542	33800
28543	
28544	18304
28545	
28546	29900
28547	24180
28548	31200
28549	19292
28550	26364
28551	51740
28552	50388
28553	18252
28554	33124
28555	23400
28556	36244
28557	19240
28558	23400
28559	18252
28560	17992
28561	18200
28562	25584
28563	20800
28564	18200
28565	17680
28566	19292
28567	18668
28568	21892
28569	21892
28570	21788
28571	26572
28572	27612
28573	19292
28574	23036
28575	20436
28576	20800
28577	20800
28578	20332
28579	15600
28580	21632
28581	24960
28582	20020
28583	16952
28584	18512
28585	
28586	
28587	22464
28588	21320
28589	19552
28590	17992
28591	22360
28592	20956
28593	20592
28594	25792
28595	20800
28596	27404
28597	23452
28598	28652
28599	29224
28600	19604
28601	22932
28602	28808
28603	26572
28604	27092
28605	26728
28606	24700
28607	25376
28608	28132
28609	26000
28610	22100
28611	19136
28612	28600
28613	23712
28614	24492
28615	23192
28616	27872
28617	34840
28618	26052
28619	27248
28620	23608
28621	21060
28622	28704
28623	24596
28624	28080
28625	29172
28626	13000
28627	23972
28628	26000
28629	22776
28630	27456
28631	7020
28632	24180
28633	22412
28634	22152
28635	
28636	
28637	11700
28638	19968
28639	21840
28640	22360
28641	
28642	23452
28643	20072
28644	20592
28645	18252
28646	18460
28647	20800
28648	18512
28649	19552
28650	18252
28651	18564
28652	19032
28653	17680
28654	21216
28655	24960
28656	20384
28657	22880
28658	22152
28659	21060
28660	21372
28661	24908
28662	21736
28663	20176
28664	19448
28665	19760
28666	18252
28667	18720
28668	20072
28669	22724
28670	21632
28671	22412
28672	22672
28673	20488
28674	18876
28675	23816
28676	26052
28677	33800
28678	23972
28679	19292
28680	19292
28681	21892
28682	19032
28683	20332
28684	19240
28685	22620
28686	21320
28687	24024
28688	20332
28689	20332
28690	20280
28691	24024
28692	19032
28693	20852
28694	19032
28695	20488
28696	23088
28697	23452
28698	21632
28699	19968
28700	19240
28701	24024
28702	20332
28703	18408
28704	17732
28705	23400
28706	20332
28707	19500
28708	20384
28709	20280
28710	20800
28711	18252
28712	19812
28713	23556
28714	21840
28715	21840
28716	25792
28717	19812
28718	20332
28719	22932
28720	21372
28721	20956
28722	20852
28723	20592
28724	19552
28725	19500
28726	18200
28727	20332
28728	20280
28729	20956
28730	21892
28731	22776
28732	21892
28733	22412
28734	21060
28735	23972
28736	26000
28737	25792
28738	27716
28739	20280
28740	23400
28741	26052
28742	24700
28743	21840
28744	22568
28745	19916
28746	20800
28747	21112
28748	24492
28749	33852
28750	24024
28751	22672
28752	24492
28753	31980
28754	19292
28755	19656
28756	19448
28757	18720
28758	18200
28759	18772
28760	23192
28761	19760
28762	18772
28763	18772
28764	20800
28765	19552
28766	11752
28767	20800
28768	23400
28769	18720
28770	23400
28771	18096
28772	17940
28773	
28774	23608
28775	18616
28776	20332
28777	22152
28778	19240
28779	19292
28780	17784
28781	16692
28782	21372
28783	20332
28784	15912
28785	19864
28786	19812
28787	19240
28788	18512
28789	21580
28790	21840
28791	22412
28792	22152
28793	40092
28794	16172
28795	18772
28796	19032
28797	19240
28798	20592
28799	21996
28800	21112
28801	22516
28802	22412
28803	20384
28804	22412
28805	22828
28806	20592
28807	19032
28808	18720
28809	20956
28810	33644
28811	19240
28812	21372
28813	22724
28814	22100
28815	18720
28816	20800
28817	6708
28818	22360
28819	19916
28820	20124
28821	20332
28822	22256
28823	22360
28824	
28825	17680
28826	23400
28827	22412
28828	20176
28829	21840
28830	21424
28831	20488
28832	20280
28833	20332
28834	20280
28835	23400
28836	7800
28837	21424
28838	32188
28839	21372
28840	12168
28841	21840
28842	22412
28843	24492
28844	22100
28845	19240
28846	21320
28847	20592
28848	21892
28849	19812
28850	20852
28851	20592
28852	9308
28853	23192
28854	21372
28855	19656
28856	21060
28857	23088
28858	20072
28859	19344
28860	20800
28861	23452
28862	20228
28863	20800
28864	21892
28865	20644
28866	25012
28867	20852
28868	19812
28869	21112
28870	20332
28871	20800
28872	19552
28873	21112
28874	19812
28875	22152
28876	26468
28877	22308
28878	20800
28879	22932
28880	20176
28881	23452
28882	25012
28883	19760
28884	20956
28885	23296
28886	21996
28887	20852
28888	
28889	21320
28890	21996
28891	17680
28892	
28893	13000
28894	26780
28895	23816
28896	18928
28897	20280
28898	23452
28899	22152
28900	20800
28901	20332
28902	23140
28903	23400
28904	22724
28905	22412
28906	22256
28907	20800
28908	22672
28909	21580
28910	21840
28911	21996
28912	19396
28913	20800
28914	21892
28915	19292
28916	17732
28917	14040
28918	20800
28919	21372
28920	5720
28921	
28922	22880
28923	23712
28924	24232
28925	19188
28926	19812
28927	21372
28928	22100
28929	20332
28930	26832
28931	23400
28932	25220
28933	20592
28934	23660
28935	21840
28936	23452
28937	20020
28938	25012
28939	21892
28940	24128
28941	21164
28942	23400
28943	22360
28944	23400
28945	28652
28946	24960
28947	24024
28948	27300
28949	23920
28950	26676
28951	23400
28952	27560
28953	27144
28954	23400
28955	25324
28956	27352
28957	27352
28958	23920
28959	26052
28960	25740
28961	24024
28962	25272
28963	28860
28964	24700
28965	27092
28966	25116
28967	25792
28968	27612
28969	23712
28970	27196
28971	24752
28972	26000
28973	28808
28974	28600
28975	27144
28976	25896
28977	23400
28978	
28979	23400
28980	22152
28981	20800
28982	23400
28983	24024
28984	21840
28985	20332
28986	18096
28987	20800
28988	20280
28989	20800
28990	17836
28991	16900
28992	20852
28993	22776
28994	19448
28995	24180
28996	20072
28997	15600
28998	22152
28999	13728
29000	19760
29001	22932
29002	28808
29003	29796
29004	14092
29005	23192
29006	16952
29007	23972
29008	23452
29009	22152
29010	21632
29011	20800
29012	22620
29013	24232
29014	29900
29015	31720
29016	24960
29017	21840
29018	20800
29019	22724
29020	23400
29021	20540
29022	21892
29023	25480
29024	24700
29025	22152
29026	22516
29027	23452
29028	24388
29029	21164
29030	22412
29031	20852
29032	23972
29033	19760
29034	15964
29035	18200
29036	16900
29037	18720
29038	18616
29039	19500
29040	18720
29041	16692
29042	19240
29043	16432
29044	7800
29045	16640
29046	17212
29047	
29048	26000
29049	15600
29050	9516
29051	16120
29052	15600
29053	10920
29054	23244
29055	19760
29056	18200
29057	20800
29058	18980
29059	20228
29060	21840
29061	26468
29062	6240
29063	15860
29064	15600
29065	20852
29066	16640
29067	20800
29068	21840
29069	20332
29070	19292
29071	20852
29072	21840
29073	24856
29074	21372
29075	20800
29076	19760
29077	21216
29078	27872
29079	22256
29080	20800
29081	20540
29082	35984
29083	18616
29084	18200
29085	21320
29086	17472
29087	21840
29088	18512
29089	
29090	16640
29091	19656
29092	14144
29093	15340
29094	19552
29095	20852
29096	20852
29097	25792
29098	31408
29099	22724
29100	25636
29101	23972
29102	20800
29103	18720
29104	15600
29105	25792
29106	21008
29107	26000
29108	14352
29109	19292
29110	17732
29111	19708
29112	19032
29113	13780
29114	23920
29115	16640
29116	18772
29117	18200
29118	19812
29119	19812
29120	28548
29121	20852
29122	20852
29123	22204
29124	156
29125	
29126	20280
29127	19500
29128	19396
29129	20800
29130	22412
29131	21112
29132	22100
29133	27040
29134	24024
29135	15600
29136	16900
29137	20800
29138	19760
29139	19760
29140	18512
29141	20800
29142	18200
29143	19032
29144	17680
29145	15600
29146	11700
29147	17940
29148	20800
29149	20956
29150	18200
29151	17680
29152	20800
29153	19968
29154	23036
29155	15652
29156	17212
29157	15340
29158	18980
29159	20280
29160	20800
29161	23972
29162	6500
29163	16120
29164	15756
29165	5148
29166	34008
29167	18200
29168	21892
29169	19292
29170	20280
29171	18252
29172	20852
29173	20332
29174	27820
29175	30264
29176	20852
29177	21840
29178	28080
29179	26000
29180	21736
29181	21372
29182	22620
29183	21320
29184	19812
29185	19552
29186	22880
29187	23192
29188	21996
29189	19812
29190	20800
29191	21320
29192	18876
29193	21060
29194	20540
29195	22360
29196	22360
29197	20852
29198	21476
29199	20852
29200	19552
29201	20696
29202	15600
29203	20488
29204	22412
29205	33280
29206	25532
29207	23972
29208	26832
29209	22672
29210	23140
29211	19760
29212	21320
29213	20956
29214	14404
29215	14404
29216	21580
29217	23400
29218	16796
29219	19292
29220	20124
29221	15080
29222	20800
29223	20020
29224	23192
29225	22360
29226	25220
29227	12896
29228	22412
29229	23400
29230	28236
29231	20332
29232	19032
29233	20956
29234	15392
29235	21372
29236	20800
29237	16796
29238	25012
29239	23920
29240	
29241	18096
29242	
29243	17992
29244	10400
29245	27300
29246	14092
29247	16172
29248	20020
29249	19240
29250	13780
29251	19448
29252	18200
29253	22412
29254	21320
29255	21320
29256	18720
29257	18200
29258	20800
29259	13000
29260	21840
29261	19760
29262	18200
29263	19292
29264	18720
29265	21320
29266	15340
29267	19500
29268	24024
29269	14300
29270	17212
29271	17680
29272	20592
29273	21580
29274	20800
29275	22360
29276	21580
29277	20592
29278	23036
29279	19812
29280	18356
29281	19916
29282	16120
29283	15600
29284	20592
29285	21632
29286	15600
29287	6500
29288	19292
29289	21424
29290	18252
29291	19500
29292	6240
29293	22360
29294	19500
29295	20800
29296	19760
29297	23400
29298	19032
29299	13104
29300	18720
29301	18980
29302	11752
29303	20280
29304	20280
29305	20852
29306	20280
29307	14300
29308	18772
29309	20280
29310	17212
29311	18720
29312	15600
29313	18720
29314	19136
29315	16900
29316	18980
29317	13520
29318	16120
29319	15600
29320	18720
29321	14664
29322	19760
29323	20800
29324	19500
29325	13156
29326	16380
29327	14040
29328	17992
29329	19760
29330	19188
29331	11960
29332	18460
29333	
29334	17316
29335	17212
29336	15080
29337	20280
29338	17680
29339	18512
29340	13936
29341	15600
29342	14560
29343	18200
29344	16640
29345	18200
29346	13520
29347	15184
29348	16796
29349	16380
29350	15600
29351	16120
29352	19500
29353	15600
29354	17680
29355	20800
29356	10400
29357	10400
29358	20800
29359	15600
29360	13780
29361	17680
29362	15600
29363	17680
29364	18980
29365	18460
29366	17680
29367	
29368	17056
29369	11180
29370	15340
29371	16380
29372	17940
29373	11440
29374	13000
29375	
29376	17160
29377	18460
29378	17160
29379	
29380	7904
29381	20072
29382	19240
29383	21476
29384	15080
29385	22048
29386	27300
29387	20280
29388	19344
29389	23972
29390	23452
29391	18720
29392	25480
29393	27976
29394	18980
29395	8580
29396	20800
29397	24232
29398	18200
29399	15600
29400	19760
29401	18616
29402	14560
29403	13000
29404	15600
29405	19396
29406	18200
29407	19552
29408	13520
29409	20852
29410	18200
29411	15600
29412	23400
29413	46852
29414	16796
29415	19760
29416	12480
29417	10400
29418	18824
29419	
29420	26052
29421	24700
29422	16276
29423	18200
29424	19916
29425	20280
29426	
29427	22672
29428	24960
29429	19240
29430	16380
29431	19188
29432	15600
29433	17680
29434	22932
29435	23400
29436	19812
29437	16380
29438	23556
29439	20332
29440	20852
29441	20852
29442	21112
29443	20852
29444	20332
29445	16640
29446	17836
29447	21060
29448	21008
29449	20800
29450	19188
29451	18460
29452	19812
29453	20800
29454	13000
29455	19032
29456	20592
29457	20592
29458	19812
29459	20852
29460	25012
29461	21320
29462	21840
29463	20800
29464	20852
29465	21216
29466	20852
29467	20696
29468	
29469	
29470	21372
29471	22880
29472	33904
29473	19812
29474	21632
29475	20384
29476	21320
29477	20592
29478	20072
29479	19812
29480	20800
29481	23972
29482	21580
29483	20696
29484	19240
29485	16120
29486	18200
29487	14560
29488	14040
29489	15600
29490	6240
29491	16432
29492	18772
29493	
29494	17420
29495	19240
29496	14040
29497	20800
29498	20124
29499	14716
29500	21476
29501	17680
29502	21320
29503	13000
29504	15600
29505	17680
29506	12220
29507	17680
29508	4992
29509	13520
29510	16120
29511	15600
29512	10920
29513	13000
29514	16276
29515	21476
29516	17160
29517	21840
29518	19552
29519	22256
29520	15600
29521	20540
29522	16640
29523	20072
29524	26000
29525	10400
29526	20436
29527	15860
29528	21320
29529	13000
29530	15600
29531	12116
29532	11700
29533	22100
29534	15600
29535	13000
29536	18720
29537	21060
29538	18460
29539	17680
29540	17680
29541	16900
29542	18460
29543	17160
29544	18200
29545	17420
29546	17472
29547	17732
29548	
29549	18460
29550	20072
29551	18252
29552	16692
29553	17056
29554	17472
29555	20280
29556	20384
29557	15912
29558	20800
29559	18720
29560	17212
29561	18616
29562	18772
29563	19916
29564	18772
29565	21320
29566	16692
29567	17212
29568	17420
29569	18200
29570	17940
29571	18720
29572	18720
29573	20280
29574	21372
29575	22880
29576	18460
29577	18200
29578	20176
29579	16744
29580	20176
29581	18200
29582	21892
29583	18720
29584	21580
29585	11440
29586	19760
29587	18252
29588	22620
29589	20852
29590	18252
29591	16172
29592	17160
29593	17160
29594	4784
29595	16692
29596	16120
29597	
29598	31200
29599	18720
29600	18564
29601	17732
29602	17212
29603	
29604	17992
29605	16172
29606	17212
29607	18720
29608	22152
29609	19240
29610	17680
29611	20020
29612	20800
29613	19500
29614	16120
29615	20280
29616	20332
29617	18720
29618	23452
29619	21840
29620	19760
29621	20072
29622	22256
29623	19084
29624	16172
29625	20800
29626	15080
29627	16900
29628	16120
29629	17160
29630	20176
29631	19240
29632	20072
29633	22880
29634	19760
29635	19240
29636	19032
29637	19240
29638	20436
29639	18044
29640	19760
29641	20280
29642	19760
29643	20280
29644	19396
29645	20072
29646	16640
29647	20332
29648	19292
29649	20280
29650	18512
29651	19760
29652	18096
29653	19500
29654	19812
29655	18564
29656	18720
29657	18876
29658	19292
29659	20644
29660	23920
29661	21840
29662	20488
29663	18720
29664	19916
29665	21320
29666	18200
29667	25480
29668	23972
29669	19032
29670	18720
29671	18720
29672	18200
29673	27040
29674	21060
29675	21840
29676	23712
29677	24024
29678	19812
29679	23972
29680	22776
29681	25792
29682	23660
29683	24908
29684	21892
29685	23296
29686	18720
29687	24960
29688	24752
29689	26000
29690	20540
29691	23452
29692	17732
29693	23296
29694	23400
29695	15600
29696	20020
29697	19240
29698	18824
29699	19240
29700	18252
29701	18720
29702	18564
29703	16536
29704	19552
29705	26000
29706	19552
29707	23140
29708	20384
29709	21320
29710	21320
29711	26468
29712	
29713	29900
29714	26000
29715	27040
29716	15600
29717	
29718	
29719	17680
29720	16900
29721	17680
29722	17888
29723	16640
29724	
29725	17680
29726	15600
29727	17160
29728	16744
29729	16640
29730	16744
29731	16744
29732	16172
29733	16068
29734	15652
29735	17160
29736	15080
29737	15652
29738	13208
29739	17680
29740	17732
29741	17992
29742	19188
29743	18772
29744	19396
29745	19188
29746	20800
29747	20800
29748	18928
29749	19396
29750	19032
29751	18772
29752	18772
29753	21580
29754	19240
29755	17576
29756	17680
29757	16120
29758	16640
29759	18200
29760	18720
29761	21580
29762	18772
29763	18252
29764	19188
29765	19448
29766	18824
29767	19708
29768	19240
29769	36608
29770	28600
29771	15600
29772	20956
29773	18200
29774	18200
29775	15288
29776	19500
29777	26052
29778	24700
29779	29120
29780	33280
29781	21580
29782	33800
29783	20228
29784	30004
29785	24908
29786	18200
29787	18252
29788	18616
29789	39624
29790	20280
29791	18252
29792	19240
29793	18356
29794	19812
29795	20384
29796	18616
29797	
29798	22880
29799	20800
29800	18200
29801	18720
29802	18200
29803	18824
29804	16692
29805	19552
29806	18980
29807	19552
29808	17420
29809	18720
29810	21320
29811	18200
29812	33280
29813	18720
29814	19500
29815	18980
29816	11336
29817	19760
29818	19604
29819	17732
29820	24960
29821	21372
29822	20540
29823	19760
29824	21840
29825	17160
29826	17940
29827	19812
29828	20540
29829	21320
29830	20072
29831	20436
29832	21580
29833	18252
29834	20488
29835	17992
29836	22412
29837	22776
29838	18720
29839	19396
29840	20280
29841	21372
29842	18980
29843	20332
29844	20280
29845	20800
29846	26416
29847	20800
29848	19292
29849	21580
29850	20280
29851	20592
29852	20176
29853	
29854	23192
29855	18096
29856	25740
29857	19916
29858	22412
29859	18616
29860	19812
29861	20020
29862	20020
29863	19656
29864	21112
29865	20072
29866	18460
29867	21320
29868	20020
29869	20020
29870	17992
29871	22776
29872	15600
29873	22620
29874	18512
29875	17732
29876	19812
29877	24232
29878	19760
29879	17680
29880	20800
29881	20280
29882	20852
29883	19760
29884	18252
29885	18200
29886	22360
29887	21320
29888	21320
29889	17992
29890	18980
29891	20800
29892	18772
29893	18252
29894	18512
29895	19812
29896	19552
29897	13104
29898	20332
29899	19240
29900	18252
29901	19396
29902	18200
29903	18252
29904	20280
29905	18096
29906	18252
29907	18252
29908	20280
29909	21008
29910	18772
29911	18356
29912	18356
29913	17888
29914	19084
29915	18200
29916	
29917	20852
29918	18200
29919	18668
29920	18252
29921	19760
29922	24960
29923	25844
29924	22412
29925	24440
29926	23712
29927	20540
29928	23400
29929	21216
29930	21320
29931	18564
29932	22880
29933	25220
29934	19032
29935	18252
29936	21632
29937	24440
29938	20072
29939	20800
29940	21476
29941	22100
29942	23452
29943	29536
29944	25272
29945	23712
29946	22360
29947	23400
29948	19240
29949	25272
29950	24180
29951	25740
29952	23192
29953	21892
29954	23920
29955	25792
29956	24232
29957	24960
29958	23920
29959	21840
29960	23192
29961	24440
29962	20332
29963	
29964	28132
29965	
29966	20332
29967	23452
29968	21320
29969	23140
29970	20540
29971	23400
29972	20800
29973	22360
29974	22932
29975	21320
29976	20592
29977	19500
29978	20852
29979	19240
29980	19292
29981	20696
29982	21216
29983	20280
29984	20540
29985	20384
29986	17992
29987	20280
29988	17576
29989	16120
29990	17680
29991	18512
29992	19032
29993	18772
29994	18304
29995	21320
29996	21632
29997	18200
29998	16640
29999	18720
30000	17160
30001	17212
30002	17680
30003	17160
30004	15600
30005	17576
30006	17680
30007	17108
30008	17940
30009	16952
30010	16120
30011	17732
30012	17680
30013	17732
30014	18096
30015	12376
30016	
30017	7020
30018	17004
30019	17160
30020	16640
30021	20332
30022	18512
30023	19552
30024	20072
30025	16016
30026	21060
30027	19552
30028	21320
30029	19812
30030	11700
30031	23452
30032	21112
30033	20800
30034	20072
30035	19552
30036	14560
30037	20800
30038	20072
30039	17992
30040	17680
30041	26416
30042	15600
30043	20384
30044	21892
30045	23400
30046	20800
30047	17472
30048	28600
30049	25792
30050	28444
30051	19656
30052	19032
30053	21112
30054	21320
30055	20800
30056	20800
30057	24752
30058	25948
30059	21840
30060	26000
30061	16900
30062	
30063	22308
30064	21372
30065	19500
30066	24856
30067	21736
30068	26000
30069	20332
30070	21632
30071	24596
30072	23400
30073	21372
30074	29588
30075	19500
30076	21632
30077	20748
30078	23452
30079	22412
30080	21372
30081	24960
30082	6864
30083	22412
30084	20904
30085	
30086	22360
30087	18096
30088	17212
30089	17420
30090	18720
30091	18252
30092	18772
30093	18252
30094	19240
30095	18304
30096	17836
30097	17680
30098	17992
30099	17732
30100	18252
30101	18252
30102	17992
30103	21372
30104	19916
30105	22048
30106	17992
30107	19136
30108	19500
30109	19760
30110	20800
30111	20332
30112	20436
30113	19292
30114	22880
30115	22100
30116	5408
30117	21840
30118	21736
30119	20852
30120	21372
30121	21892
30122	23452
30123	26000
30124	24700
30125	21580
30126	21372
30127	24024
30128	18252
30129	20852
30130	20800
30131	17732
30132	20592
30133	21736
30134	24700
30135	20800
30136	20800
30137	20852
30138	19240
30139	20904
30140	
30141	22880
30142	18252
30143	21892
30144	21632
30145	24024
30146	20800
30147	26000
30148	21892
30149	22100
30150	22880
30151	21320
30152	20488
30153	23972
30154	21580
30155	19760
30156	21372
30157	22776
30158	19396
30159	22360
30160	
30161	21840
30162	22100
30163	22360
30164	23452
30165	23140
30166	21580
30167	23140
30168	22672
30169	21112
30170	20800
30171	19292
30172	18200
30173	20800
30174	20072
30175	
30176	16536
30177	20852
30178	18720
30179	15028
30180	19760
30181	17992
30182	23972
30183	20020
30184	19136
30185	15600
30186	19240
30187	15600
30188	21060
30189	18720
30190	18200
30191	23400
30192	24648
30193	23400
30194	23452
30195	23400
30196	20904
30197	21996
30198	22152
30199	21892
30200	20852
30201	21320
30202	29900
30203	27352
30204	21736
30205	15860
30206	22412
30207	25532
30208	23400
30209	21372
30210	21840
30211	
30212	23400
30213	20800
30214	23140
30215	22152
30216	23400
30217	23400
30218	33800
30219	19812
30220	22932
30221	25220
30222	20072
30223	20176
30224	21320
30225	20592
30226	19240
30227	21632
30228	19760
30229	21580
30230	30472
30231	19552
30232	20488
30233	21840
30234	16692
30235	19188
30236	19656
30237	21476
30238	18720
30239	21892
30240	20176
30241	21320
30242	19760
30243	31304
30244	20384
30245	21944
30246	19708
30247	20540
30248	20748
30249	21476
30250	20800
30251	21580
30252	22152
30253	21112
30254	19500
30255	21008
30256	20748
30257	19032
30258	18980
30259	21632
30260	22360
30261	22672
30262	22412
30263	21320
30264	
30265	22360
30266	21008
30267	7800
30268	22724
30269	21372
30270	21632
30271	22672
30272	21372
30273	22828
30274	21216
30275	22100
30276	21892
30277	21840
30278	22932
30279	
30280	21476
30281	21892
30282	22360
30283	21892
30284	21112
30285	20800
30286	23452
30287	
30288	21476
30289	20696
30290	21580
30291	23400
30292	21840
30293	22412
30294	22360
30295	21840
30296	20800
30297	20592
30298	23400
30299	24752
30300	20800
30301	23660
30302	31200
30303	21372
30304	20332
30305	20852
30306	20852
30307	20332
30308	21996
30309	20800
30310	21112
30311	19552
30312	21632
30313	21216
30314	21112
30315	20540
30316	19708
30317	21632
30318	14820
30319	20852
30320	26000
30321	
30322	20332
30323	21892
30324	20280
30325	21892
30326	19812
30327	20072
30328	
30329	21008
30330	20540
30331	23140
30332	7176
30333	
30334	20072
30335	20852
30336	21892
30337	20384
30338	21372
30339	20540
30340	20332
30341	20332
30342	21112
30343	21892
30344	20852
30345	21164
30346	21372
30347	20800
30348	20800
30349	20176
30350	20020
30351	19448
30352	19344
30353	
30354	20800
30355	20800
30356	20800
30357	20852
30358	20800
30359	20332
30360	21372
30361	21372
30362	19396
30363	20020
30364	21320
30365	19396
30366	18252
30367	21320
30368	7800
30369	21372
30370	21424
30371	20800
30372	20852
30373	20800
30374	21580
30375	21840
30376	21892
30377	20800
30378	21320
30379	20800
30380	11544
30381	21320
30382	20800
30383	21840
30384	20852
30385	20488
30386	20800
30387	21320
30388	21372
30389	
30390	20852
30391	20904
30392	22776
30393	
30394	19812
30395	21320
30396	21112
30397	20852
30398	21840
30399	22308
30400	21112
30401	18252
30402	21840
30403	21840
30404	22100
30405	21736
30406	20800
30407	21112
30408	20332
30409	22100
30410	21632
30411	20436
30412	19292
30413	20800
30414	20852
30415	21008
30416	21008
30417	20904
30418	17576
30419	18200
30420	17992
30421	18200
30422	19240
30423	18200
30424	18668
30425	21060
30426	18252
30427	18720
30428	17836
30429	19500
30430	18720
30431	18252
30432	18200
30433	
30434	17888
30435	19240
30436	21840
30437	18200
30438	17732
30439	18772
30440	18200
30441	21320
30442	21320
30443	17212
30444	18720
30445	20800
30446	20696
30447	18564
30448	19240
30449	17732
30450	19552
30451	17888
30452	20124
30453	18720
30454	17992
30455	18460
30456	17836
30457	18252
30458	18200
30459	18876
30460	18304
30461	18252
30462	18460
30463	18356
30464	20800
30465	17784
30466	
30467	18720
30468	18304
30469	18200
30470	19292
30471	18252
30472	17992
30473	18460
30474	18460
30475	18200
30476	18200
30477	18512
30478	18720
30479	17992
30480	18460
30481	17732
30482	20384
30483	18720
30484	19032
30485	16640
30486	20176
30487	17680
30488	18252
30489	20696
