SA1_internal_2021	medianTotalPersonalIncome
37291	50856
37292	55900
37293	20800
37294	52208
37295	60268
37296	65312
37297	45344
37298	56264
37299	53612
37300	50024
37301	54860
37302	56056
37303	50700
37304	57928
37305	48048
37306	61516
37307	49348
37308	52208
37309	48672
37310	43784
37311	47528
37312	58500
37313	43680
37314	48984
37315	41236
37316	42172
37317	45500
37318	43212
37319	59384
37320	52676
37321	35412
37322	48152
37323	35516
37324	46072
37325	58032
37326	63492
37327	
37328	55224
37329	52416
37330	47736
37331	47424
37332	52988
37333	65780
37334	57356
37335	55484
37336	42380
37337	55224
37338	48880
37339	55380
37340	58760
37341	49816
37342	24752
37343	56836
37344	79508
37345	50648
37346	63908
37347	58500
37348	64116
37349	71500
37350	69004
37351	75348
37352	55224
37353	64064
37354	28964
37355	53872
37356	46800
37357	57720
37358	58084
37359	56316
37360	65312
37361	50544
37362	73944
37363	53456
37364	45916
37365	57824
37366	50908
37367	59540
37368	53924
37369	48932
37370	35256
37371	68120
37372	68432
37373	58708
37374	66924
37375	61412
37376	55900
37377	71136
37378	54028
37379	52468
37380	52468
37381	57148
37382	63440
37383	60892
37384	61724
37385	55432
37386	61568
37387	62192
37388	75088
37389	73008
37390	52884
37391	55952
37392	39832
37393	43316
37394	58500
37395	54444
37396	56784
37397	60476
37398	42016
37399	58968
37400	46124
37401	56940
37402	51532
37403	50960
37404	61152
37405	58500
37406	58292
37407	61620
37408	51532
37409	36452
37410	56524
37411	55744
37412	51064
37413	63492
37414	59696
37415	74412
37416	57824
37417	57044
37418	60736
37419	56108
37420	61516
37421	54080
37422	65208
37423	63440
37424	73632
37425	70928
37426	65260
37427	63284
37428	69680
37429	55848
37430	67028
37431	75660
37432	56940
37433	56628
37434	64636
37435	66768
37436	55744
37437	45968
37438	54288
37439	45708
37440	97500
37441	55224
37442	52416
37443	71760
37444	46592
37445	58188
37446	48984
37447	39832
37448	58968
37449	37700
37450	58760
37451	52624
37452	77168
37453	54184
37454	53300
37455	45812
37456	45604
37457	49712
37458	43992
37459	46800
37460	54964
37461	61516
37462	53508
37463	37232
37464	45500
37465	44876
37466	50856
37467	53612
37468	57564
37469	35932
37470	12220
37471	66560
37472	36920
37473	39156
37474	42692
37475	63856
37476	56784
37477	63700
37478	42484
37479	38012
37480	43524
37481	49452
37482	63024
37483	61880
37484	67236
37485	59488
37486	71084
37487	68796
37488	52520
37489	54080
37490	49036
37491	69576
37492	54184
37493	39936
37494	52260
37495	59280
37496	41444
37497	49348
37498	57252
37499	30160
37500	21840
37501	37076
37502	25480
37503	30732
37504	28288
37505	30576
37506	34996
37507	42328
37508	39676
37509	32656
37510	49556
37511	45604
37512	60164
37513	9464
37514	43108
37515	33072
37516	36660
37517	42328
37518	36036
37519	52260
37520	40248
37521	55016
37522	53300
37523	53300
37524	48880
37525	52416
37526	43212
37527	51844
37528	56108
37529	56212
37530	55952
37531	49712
37532	41340
37533	50492
37534	40404
37535	55432
37536	48152
37537	45604
37538	44512
37539	63648
37540	65364
37541	62972
37542	41288
37543	56160
37544	66352
37545	60996
37546	68484
37547	72020
37548	53664
37549	47476
37550	69836
37551	52260
37552	59124
37553	61360
37554	54392
37555	51532
37556	50492
37557	45240
37558	55224
37559	49712
37560	29848
37561	51324
37562	43888
37563	36660
37564	36504
37565	44304
37566	41340
37567	116948
37568	28600
37569	57616
37570	41912
37571	40404
37572	37284
37573	34372
37574	36868
37575	50076
37576	47372
37577	29224
37578	40768
37579	53508
37580	53040
37581	50284
37582	61152
37583	55796
37584	63960
37585	61360
37586	58812
37587	66092
37588	68536
37589	55432
37590	58032
37591	65364
37592	62400
37593	60164
37594	55952
37595	52156
37596	32708
37597	46800
37598	32656
37599	48256
37600	71500
37601	
37602	49036
37603	71968
37604	60944
37605	49452
37606	47996
37607	57824
37608	58916
37609	48932
37610	50336
37611	71760
37612	48984
37613	50752
37614	52156
37615	60580
37616	49816
37617	64168
37618	59384
37619	58136
37620	46332
37621	49868
37622	63232
37623	50388
37624	57876
37625	52260
37626	24024
37627	45604
37628	57200
37629	62348
37630	53456
37631	57356
37632	48204
37633	52260
37634	45552
37635	57408
37636	57044
37637	62348
37638	43316
37639	56108
37640	49608
37641	60216
37642	46800
37643	53456
37644	54236
37645	57252
37646	51324
37647	65468
37648	44096
37649	58292
37650	44564
37651	48880
37652	54184
37653	45552
37654	39312
37655	51376
37656	39728
37657	52624
37658	50336
37659	56004
37660	41756
37661	37024
37662	71084
37663	73008
37664	42016
37665	78572
37666	
37667	81796
37668	43472
37669	48672
37670	86372
37671	56940
37672	37648
37673	54288
37674	52936
37675	58656
37676	
37677	30940
37678	71500
37679	
37680	23972
37681	41028
37682	68848
37683	61516
37684	47164
37685	79300
37686	42276
37687	42640
37688	21424
37689	50544
37690	39988
37691	
37692	47788
37693	42952
37694	53248
37695	49244
37696	44720
37697	43836
37698	47268
37699	60736
37700	36036
37701	52884
37702	53196
37703	69628
37704	62816
37705	48048
37706	73424
37707	54808
37708	50128
37709	60164
37710	55068
37711	60216
37712	48828
37713	38792
37714	52416
37715	64480
37716	55016
37717	60996
37718	54808
37719	55796
37720	45760
37721	33124
37722	34580
37723	56472
37724	47164
37725	53092
37726	44408
37727	43732
37728	36608
37729	40404
37730	43108
37731	69368
37732	80600
37733	68588
37734	73372
37735	34944
37736	37908
37737	63544
37738	69368
37739	67496
37740	53352
37741	60684
37742	50388
37743	61464
37744	54028
37745	83252
37746	71864
37747	60372
37748	50180
37749	75348
37750	65208
37751	52104
37752	71656
37753	50180
37754	68744
37755	52156
37756	61308
37757	63388
37758	73164
37759	77064
37760	70356
37761	57876
37762	55848
37763	52312
37764	47788
37765	57824
37766	56004
37767	73788
37768	86736
37769	65156
37770	70304
37771	57564
37772	53456
37773	57304
37774	64220
37775	64428
37776	64376
37777	51480
37778	43160
37779	81432
37780	81536
37781	98800
37782	81744
37783	63908
37784	26364
37785	41964
37786	55120
37787	68536
37788	40560
37789	27404
37790	60788
37791	67964
37792	65884
37793	22776
37794	39832
37795	48984
37796	38428
37797	47112
37798	56004
37799	52156
37800	52104
37801	51480
37802	17940
37803	44356
37804	48152
37805	55900
37806	52312
37807	21684
37808	53508
37809	77584
37810	79612
37811	61360
37812	65364
37813	51428
37814	50492
37815	60528
37816	43992
37817	48100
37818	50128
37819	46488
37820	48724
37821	46800
37822	55744
37823	49036
37824	52780
37825	48776
37826	41340
37827	18200
37828	33540
37829	40664
37830	36140
37831	42744
37832	42120
37833	39624
37834	47580
37835	49712
37836	40508
37837	54080
37838	51220
37839	45500
37840	55744
37841	47684
37842	54964
37843	62764
37844	44980
37845	81328
37846	80808
37847	73580
37848	75660
37849	66560
37850	70616
37851	77012
37852	60216
37853	66820
37854	81432
37855	60892
37856	71604
37857	70668
37858	68172
37859	43680
37860	68328
37861	73268
37862	55848
37863	72904
37864	67600
37865	69316
37866	69108
37867	68224
37868	70824
37869	71968
37870	68120
37871	46176
37872	79664
37873	75608
37874	78104
37875	72384
37876	74568
37877	71032
37878	62868
37879	78052
37880	76284
37881	67600
37882	71916
37883	74880
37884	60424
37885	54548
37886	48984
37887	49972
37888	63752
37889	53300
37890	56576
37891	48516
37892	46592
37893	45864
37894	54080
37895	60112
37896	64012
37897	58240
37898	46280
37899	69732
37900	67184
37901	78468
37902	86892
37903	72696
37904	68328
37905	63752
37906	73632
37907	71084
37908	70200
37909	64272
37910	72488
37911	66196
37912	73944
37913	64636
37914	60060
37915	56576
37916	61100
37917	58500
37918	44200
37919	77428
37920	65260
37921	56628
37922	78208
37923	74152
37924	64636
37925	65676
37926	66456
37927	59748
37928	62920
37929	60996
37930	67704
37931	
37932	66040
37933	56992
37934	60684
37935	64584
37936	59852
37937	65364
37938	
37939	63232
37940	66352
37941	69264
37942	56368
37943	47996
37944	57564
37945	49556
37946	76336
37947	71968
37948	71500
37949	61984
37950	69160
37951	73632
37952	63336
37953	76076
37954	71864
37955	72592
37956	69836
37957	72072
37958	66404
37959	46800
37960	
37961	69888
37962	65364
37963	55848
37964	
37965	64428
37966	73840
37967	61412
37968	61204
37969	68224
37970	43108
37971	61308
37972	65468
37973	79768
37974	68588
37975	68120
37976	58656
37977	74724
37978	51272
37979	56472
37980	54964
37981	59540
37982	70044
37983	55692
37984	69056
37985	80184
37986	
37987	62504
37988	69316
37989	62296
37990	84500
37991	75192
37992	64428
37993	54288
37994	56420
37995	59332
37996	63960
37997	58136
37998	52156
37999	75348
38000	60944
38001	59384
38002	54080
38003	55900
38004	59696
38005	93288
38006	59696
38007	54028
38008	68224
38009	58656
38010	65728
38011	62608
38012	54600
38013	52884
38014	53144
38015	55380
38016	61620
38017	53976
38018	56004
38019	51740
38020	58500
38021	70304
38022	64324
38023	42172
38024	60892
38025	59956
38026	76752
38027	78676
38028	62348
38029	74256
38030	70252
38031	63440
38032	73320
38033	60372
38034	68796
38035	56940
38036	74724
38037	66976
38038	59384
38039	53664
38040	56680
38041	44876
38042	62140
38043	82524
38044	76180
38045	67756
38046	75088
38047	62608
38048	72956
38049	64428
38050	72176
38051	62712
38052	63076
38053	64584
38054	65260
38055	60684
38056	29848
38057	52832
38058	62452
38059	69992
38060	47372
38061	63648
38062	62400
38063	70772
38064	64220
38065	54548
38066	47944
38067	51636
38068	55068
38069	55536
38070	42224
38071	34996
38072	49868
38073	49504
38074	33644
38075	41080
38076	56836
38077	54496
38078	43940
38079	4823000
38080	26988
38081	17524
38082	
38083	31044
38084	41704
38085	38948
38086	33332
38087	30628
38088	40976
38089	31512
38090	57252
38091	62400
38092	61464
38093	53716
38094	47216
38095	56420
38096	25324
38097	58604
38098	47476
38099	56160
38100	87048
38101	87724
38102	69680
38103	49348
38104	80652
38105	61776
38106	50960
38107	54184
38108	71812
38109	81900
38110	90116
38111	97500
38112	76284
38113	85904
38114	91780
38115	64688
38116	86268
38117	84604
38118	84292
38119	91104
38120	70460
38121	52728
38122	92456
38123	83720
38124	73216
38125	82680
38126	101088
38127	102544
38128	44772
38129	52936
38130	89648
38131	66768
38132	87204
38133	94328
38134	71188
38135	86320
38136	64688
38137	47216
38138	85852
38139	79924
38140	64376
38141	67184
38142	58344
38143	70200
38144	70252
38145	61984
38146	69784
38147	78312
38148	65416
38149	64480
38150	59800
38151	50232
38152	51532
38153	62452
38154	56576
38155	65260
38156	56056
38157	57460
38158	60684
38159	45188
38160	58656
38161	72228
38162	63648
38163	64064
38164	46800
38165	67184
38166	58136
38167	64740
38168	50336
38169	59332
38170	45136
38171	66612
38172	69576
38173	56108
38174	54392
38175	63648
38176	56576
38177	49400
38178	53248
38179	47424
38180	57720
38181	59956
38182	66820
38183	66768
38184	74724
38185	76544
38186	67184
38187	57512
38188	46592
38189	57928
38190	56316
38191	58084
38192	53040
38193	58500
38194	39260
38195	54496
38196	63700
38197	52468
38198	59020
38199	55640
38200	59436
38201	68588
38202	65260
38203	41340
38204	58656
38205	45240
38206	65728
38207	72384
38208	64064
38209	72020
38210	67496
38211	53872
38212	67756
38213	51324
38214	60944
38215	59748
38216	52260
38217	55120
38218	51636
38219	69160
38220	70980
38221	62556
38222	71240
38223	62140
38224	60528
38225	59124
38226	61932
38227	55640
38228	78520
38229	50492
38230	58032
38231	77116
38232	67236
38233	58916
38234	54444
38235	55952
38236	44460
38237	50440
38238	45864
38239	57616
38240	81848
38241	69056
38242	53924
38243	75400
38244	73320
38245	70356
38246	63908
38247	68744
38248	64480
38249	80184
38250	61568
38251	80964
38252	73632
38253	71500
38254	78624
38255	56732
38256	68120
38257	60632
38258	61152
38259	75244
38260	67184
38261	65520
38262	56264
38263	67184
38264	65520
38265	53508
38266	49868
38267	61724
38268	57096
38269	59904
38270	64688
38271	69004
38272	74932
38273	73944
38274	68224
38275	58084
38276	54704
38277	67496
38278	72748
38279	66456
38280	72852
38281	79872
38282	68432
38283	67184
38284	50960
38285	66196
38286	65416
38287	70980
38288	58812
38289	73112
38290	60008
38291	63232
38292	66144
38293	62504
38294	58812
38295	50544
38296	59332
38297	65780
38298	63388
38299	57408
38300	76388
38301	63024
38302	52416
38303	50336
38304	45812
38305	
38306	50076
38307	43732
38308	63440
38309	67184
38310	69212
38311	55380
38312	60736
38313	35880
38314	65988
38315	43212
38316	51532
38317	39936
38318	38168
38319	48724
38320	67652
38321	58292
38322	48828
38323	55068
38324	48880
38325	48308
38326	50024
38327	50700
38328	32916
38329	61048
38330	60372
38331	25012
38332	53820
38333	47372
38334	51792
38335	50544
38336	49192
38337	47424
38338	59280
38339	41080
38340	44356
38341	47736
38342	55588
38343	55068
38344	49660
38345	45500
38346	55432
38347	46800
38348	59124
38349	54184
38350	45500
38351	42484
38352	45760
38353	48672
38354	39416
38355	42848
38356	52728
38357	36244
38358	38792
38359	46696
38360	37284
38361	41964
38362	51272
38363	41964
38364	45604
38365	35048
38366	39988
38367	39260
38368	39364
38369	51532
38370	34164
38371	39988
38372	43784
38373	50856
38374	42484
38375	32604
38376	38532
38377	63232
38378	51740
38379	61828
38380	22100
38381	47944
38382	55120
38383	50856
38384	48204
38385	47580
38386	
38387	47996
38388	61152
38389	43368
38390	47944
38391	45396
38392	51636
38393	61308
38394	50336
38395	52104
38396	52156
38397	57356
38398	48360
38399	53820
38400	50908
38401	55640
38402	59852
38403	32604
38404	40300
38405	
38406	42692
38407	53560
38408	43784
38409	55224
38410	48880
38411	59072
38412	38272
38413	45604
38414	97448
38415	54132
38416	48932
38417	62504
38418	
38419	56836
38420	51480
38421	41236
38422	53300
38423	44148
38424	41340
38425	47216
38426	35204
38427	39208
38428	43680
38429	45240
38430	40352
38431	43680
38432	36868
38433	
38434	38948
38435	39052
38436	41236
38437	37908
38438	44460
38439	29900
38440	51636
38441	56108
38442	19292
38443	40144
38444	41080
38445	44096
38446	54392
38447	60892
38448	47736
38449	33540
38450	57200
38451	48724
38452	49608
38453	53716
38454	55536
38455	50388
38456	46280
38457	41028
38458	21476
38459	52208
38460	46280
38461	43368
38462	
38463	
38464	39832
38465	40820
38466	42328
38467	38272
38468	43420
38469	38948
38470	42796
38471	46488
38472	42120
38473	39364
38474	24648
38475	40664
38476	40612
38477	37960
38478	42900
38479	38428
38480	42536
38481	31096
38482	33644
38483	37024
38484	34216
38485	38220
38486	49816
38487	48568
38488	36608
38489	52312
38490	44720
38491	50856
38492	44044
38493	47372
38494	49972
38495	37960
38496	38012
38497	35724
38498	47424
38499	42900
38500	39624
38501	61412
38502	46124
38503	47840
38504	38636
38505	41912
38506	44564
38507	54340
38508	42692
38509	35464
38510	35828
38511	40092
38512	40508
38513	45864
38514	29900
38515	55536
38516	52312
38517	41756
38518	50596
38519	43316
38520	45812
38521	44824
38522	39312
38523	43524
38524	43472
38525	46904
38526	29692
38527	34320
38528	36140
38529	40404
38530	38844
38531	35828
38532	50128
38533	50752
38534	55432
38535	42432
38536	49036
38537	43940
38538	45604
38539	55848
38540	39832
38541	36816
38542	28912
38543	34528
38544	33384
38545	30992
38546	39520
38547	44876
38548	40040
38549	39988
38550	46956
38551	30108
38552	36036
38553	40612
38554	47892
38555	40456
38556	40560
38557	39468
38558	36400
38559	46904
38560	56316
38561	43940
38562	43056
38563	45292
38564	50128
38565	51168
38566	47580
38567	35724
38568	37544
38569	54496
38570	36608
38571	31928
38572	38792
38573	47996
38574	48152
38575	54444
38576	31044
38577	29900
38578	32032
38579	32604
38580	44720
38581	34008
38582	42692
38583	38428
38584	52572
38585	42016
38586	50388
38587	49244
38588	35360
38589	36608
38590	53664
38591	50492
38592	55380
38593	58240
38594	50752
38595	56368
38596	
38597	40300
38598	43420
38599	43316
38600	41236
38601	20904
38602	43004
38603	40196
38604	37284
38605	30992
38606	43992
38607	25532
38608	34008
38609	45240
38610	30212
38611	45240
38612	48152
38613	77948
38614	41704
38615	36660
38616	41704
38617	34684
38618	35568
38619	29692
38620	28964
38621	30004
38622	25376
38623	22776
38624	28028
38625	36244
38626	29900
38627	40456
38628	29484
38629	34320
38630	31408
38631	33384
38632	41132
38633	34684
38634	30576
38635	36920
38636	28236
38637	26728
38638	30264
38639	30628
38640	39832
38641	35152
38642	34580
38643	44668
38644	47528
38645	43576
38646	50284
38647	49036
38648	48984
38649	66872
38650	36504
38651	36452
38652	37440
38653	49608
38654	38168
38655	33384
38656	45292
38657	44044
38658	45396
38659	44460
38660	50232
38661	48152
38662	41756
38663	43784
38664	28912
38665	25532
38666	25168
38667	27092
38668	37076
38669	24596
38670	57304
38671	36660
38672	30992
38673	34580
38674	30992
38675	34788
38676	36764
38677	34424
38678	31564
38679	29432
38680	34320
38681	42900
38682	34788
38683	27924
38684	33592
38685	39988
38686	36816
38687	
38688	38324
38689	38688
38690	73112
38691	54028
38692	52988
38693	55224
38694	60320
38695	43992
38696	46020
38697	44980
38698	46800
38699	46020
38700	38688
38701	
38702	36244
38703	44304
38704	37856
38705	44876
38706	53560
38707	47944
38708	61048
38709	66872
38710	57980
38711	49400
38712	23764
38713	38376
38714	27768
38715	37700
38716	36660
38717	39468
38718	33436
38719	36608
38720	34424
38721	41860
38722	130000
38723	34216
38724	31668
