SA1_internal_2021	HomeCensusNight	persons
49203	1	370
49204	0	16
49204	1	350
49205	0	13
49205	1	407
49206	0	7
49206	1	288
49207	0	14
49207	1	220
49208	0	20
49208	1	338
49209	0	10
49209	1	448
49210	0	11
49210	1	617
49211	0	16
49211	1	421
49212	0	7
49212	1	512
49213	0	20
49213	1	485
49214	0	14
49214	1	343
49215	0	10
49215	1	297
49216	0	15
49216	1	458
49217	0	21
49217	1	424
49218	0	10
49218	1	480
49219	0	15
49219	1	485
49220	0	8
49220	1	247
49222	0	4
49222	1	361
49223	0	15
49223	1	482
49224	0	7
49224	1	366
49225	0	16
49225	1	413
49226	0	9
49226	1	378
49227	0	24
49227	1	542
49228	0	9
49228	1	429
49229	0	20
49229	1	597
49230	0	7
49230	1	316
49231	0	12
49231	1	295
49232	0	5
49232	1	289
49233	0	9
49233	1	533
49234	0	12
49234	1	393
49235	0	17
49235	1	378
49236	0	18
49236	1	299
49237	0	6
49237	1	641
49238	0	15
49238	1	599
49239	0	18
49239	1	326
49240	0	11
49240	1	305
49241	1	357
49242	0	17
49242	1	570
49243	0	24
49243	1	472
49244	0	18
49244	1	593
49245	0	9
49245	1	295
49246	0	17
49246	1	481
49247	0	4
49247	1	276
49248	0	21
49248	1	395
49249	0	11
49249	1	445
49250	0	15
49250	1	448
49251	0	71
49251	1	303
49252	0	23
49252	1	361
49253	0	8
49253	1	307
49254	0	14
49254	1	581
49255	0	29
49255	1	629
49256	0	21
49256	1	429
49257	0	37
49257	1	758
49258	0	15
49258	1	615
49259	0	22
49259	1	523
49260	0	21
49260	1	486
49261	0	16
49261	1	413
49262	0	21
49262	1	486
49263	0	12
49263	1	305
49264	0	15
49264	1	337
49265	0	8
49265	1	543
49266	0	19
49266	1	680
49267	0	10
49267	1	402
49268	0	23
49268	1	558
49269	0	20
49269	1	494
49270	0	14
49270	1	436
49271	0	26
49271	1	477
49272	0	7
49272	1	220
49273	0	8
49273	1	283
49274	0	11
49274	1	214
49275	0	5
49275	1	439
49276	0	12
49276	1	274
49277	0	20
49277	1	285
49278	0	3
49279	0	16
49279	1	360
49280	0	6
49280	1	301
49281	0	7
49281	1	354
49282	0	9
49282	1	383
49283	0	6
49283	1	424
49284	0	6
49284	1	275
49285	0	14
49285	1	676
49286	0	17
49286	1	463
49287	0	3
49287	1	107
49288	0	5
49288	1	399
49289	0	12
49289	1	349
49290	0	14
49290	1	450
49291	0	9
49291	1	500
49292	0	9
49292	1	515
49293	0	25
49293	1	460
49294	0	35
49294	1	758
49295	0	27
49295	1	870
49296	0	18
49296	1	409
49297	0	19
49297	1	907
49298	0	9
49298	1	545
49299	0	8
49299	1	315
49300	0	14
49300	1	350
49301	0	24
49301	1	353
49302	0	10
49302	1	486
49303	0	4
49303	1	467
49304	0	27
49304	1	626
49305	0	26
49305	1	747
49306	1	8
49307	0	16
49307	1	419
49308	0	15
49308	1	583
49309	0	51
49309	1	1008
49310	0	32
49310	1	562
49311	0	16
49311	1	592
49312	0	9
49312	1	398
49313	0	11
49313	1	530
49315	0	12
49315	1	432
49316	0	12
49316	1	522
49317	0	31
49317	1	787
49318	0	10
49318	1	258
49319	0	12
49319	1	470
49320	0	12
49320	1	524
49321	0	14
49321	1	539
49322	0	9
49322	1	293
49323	1	3
49324	0	11
49324	1	305
49325	0	14
49325	1	480
49326	0	16
49326	1	615
49327	0	8
49327	1	417
49328	0	6
49328	1	378
49329	0	8
49329	1	377
49330	0	10
49330	1	477
49331	0	8
49331	1	372
49332	0	18
49332	1	327
49333	0	27
49333	1	750
49334	0	15
49334	1	425
49335	0	3
49335	1	400
49336	0	10
49336	1	361
49337	0	7
49337	1	354
49338	0	5
49338	1	249
49339	1	198
49340	0	7
49340	1	300
49341	0	23
49341	1	483
49342	0	16
49342	1	428
49343	0	15
49343	1	289
49344	0	12
49344	1	365
49345	0	29
49345	1	288
49346	0	7
49346	1	333
49347	0	10
49347	1	308
49348	0	7
49348	1	332
49349	0	11
49349	1	342
49350	0	22
49350	1	259
49351	1	102
49352	0	9
49352	1	391
49353	0	39
49353	1	501
49354	0	3
49354	1	487
49355	0	6
49355	1	372
49356	0	6
49356	1	309
49357	0	9
49357	1	361
49358	0	28
49358	1	415
49359	0	14
49359	1	533
49360	0	13
49360	1	278
49361	0	3
49361	1	324
49362	0	18
49362	1	808
49363	0	3
49363	1	252
49364	0	27
49364	1	712
49365	1	38
49366	1	262
49367	0	14
49367	1	464
49368	0	4
49368	1	303
49369	0	18
49369	1	405
49370	0	11
49370	1	379
49371	0	11
49371	1	308
49372	1	309
49373	0	15
49373	1	571
49374	0	15
49374	1	515
49375	0	10
49375	1	371
49376	0	18
49376	1	422
49377	0	15
49377	1	467
49378	0	12
49378	1	315
49379	0	14
49379	1	326
49380	0	16
49380	1	442
49381	0	17
49381	1	559
49382	0	9
49382	1	438
49383	0	9
49383	1	341
49384	0	5
49384	1	365
49385	0	19
49385	1	418
49386	0	3
49386	1	293
49387	0	9
49387	1	227
49388	0	12
49388	1	253
49389	0	17
49389	1	350
49390	1	196
49391	0	17
49391	1	274
49392	0	15
49392	1	629
49393	0	7
49393	1	413
49394	0	16
49394	1	520
49395	1	30
49396	0	22
49396	1	481
49397	0	12
49397	1	385
49398	0	9
49398	1	298
49399	0	14
49399	1	456
49400	0	4
49400	1	338
49401	0	3
49401	1	277
49402	0	5
49402	1	231
49403	0	26
49403	1	425
49404	0	9
49404	1	420
49405	0	7
49405	1	342
49406	0	8
49406	1	438
49407	0	7
49407	1	323
49408	0	14
49408	1	366
49409	0	16
49409	1	474
49410	0	15
49410	1	334
49411	0	11
49411	1	370
49412	0	8
49412	1	213
49413	0	7
49413	1	415
49414	0	9
49414	1	450
49415	1	464
49416	0	15
49416	1	356
49417	0	17
49417	1	469
49418	0	26
49418	1	437
49419	0	12
49419	1	425
49420	0	29
49420	1	526
49421	0	11
49421	1	337
49422	0	15
49422	1	567
49423	0	23
49423	1	418
49424	0	14
49424	1	318
49425	0	19
49425	1	769
49426	0	9
49426	1	599
49427	0	18
49427	1	446
49429	0	23
49429	1	671
49430	0	16
49430	1	579
49431	0	10
49431	1	509
49432	0	26
49432	1	710
49433	0	30
49433	1	605
49434	0	10
49434	1	521
49435	0	14
49435	1	555
49436	0	16
49436	1	437
49437	0	13
49437	1	540
49438	0	3
49438	1	348
49440	0	10
49440	1	400
49442	0	21
49442	1	652
49443	0	11
49443	1	453
49444	0	12
49444	1	514
49445	0	18
49445	1	333
49446	0	12
49446	1	322
49447	0	15
49447	1	420
49448	0	21
49448	1	491
49449	0	5
49449	1	403
49450	0	22
49450	1	432
49451	0	8
49451	1	362
49452	0	14
49452	1	418
49453	0	20
49453	1	534
49454	0	25
49454	1	567
49455	0	15
49455	1	311
49456	0	6
49456	1	487
49457	0	11
49457	1	294
49458	0	4
49458	1	351
49459	0	25
49459	1	557
49460	0	11
49460	1	298
49461	0	13
49461	1	390
49462	0	19
49462	1	478
49463	0	6
49463	1	329
49464	0	12
49464	1	396
49465	0	7
49465	1	419
49466	0	4
49466	1	381
49467	0	6
49467	1	465
49468	0	8
49468	1	317
49469	0	3
49469	1	443
49470	0	15
49470	1	327
49471	0	11
49471	1	217
49472	0	25
49472	1	618
49473	0	14
49473	1	528
49474	0	6
49474	1	446
49475	0	11
49475	1	405
49476	0	7
49476	1	329
49477	0	17
49477	1	440
49478	0	9
49478	1	362
49479	0	15
49479	1	607
49480	0	8
49480	1	291
49481	0	16
49481	1	275
49482	0	19
49482	1	387
49483	0	13
49483	1	402
49484	0	4
49484	1	207
49485	0	12
49485	1	368
49486	0	10
49486	1	357
49487	0	22
49487	1	470
49488	0	11
49488	1	552
49489	0	11
49489	1	407
49490	0	7
49490	1	230
49491	0	16
49491	1	362
49492	0	18
49492	1	461
49493	0	20
49493	1	375
49494	0	12
49494	1	319
49495	0	34
49495	1	428
49496	0	14
49496	1	381
49497	0	11
49497	1	289
49498	0	9
49498	1	233
49499	0	19
49499	1	483
49500	0	6
49500	1	216
49501	0	5
49501	1	300
49502	0	10
49502	1	372
49503	0	6
49503	1	326
49504	0	7
49504	1	278
49505	0	18
49505	1	570
49506	0	20
49506	1	457
49507	0	11
49507	1	342
49508	0	11
49508	1	391
49509	0	6
49509	1	334
49510	0	23
49510	1	648
49511	0	24
49511	1	384
49512	0	9
49512	1	555
49513	0	6
49513	1	287
49514	0	15
49514	1	589
49515	0	17
49515	1	480
49516	0	14
49516	1	370
49517	0	25
49517	1	576
49518	0	13
49518	1	571
49519	0	11
49519	1	362
49520	0	7
49520	1	370
49522	0	15
49522	1	534
49523	0	11
49523	1	541
49524	0	10
49524	1	507
49525	0	3
49525	1	225
49526	0	12
49526	1	538
49527	0	16
49527	1	697
49528	0	14
49528	1	643
49529	0	24
49529	1	217
49530	0	16
49530	1	392
49531	0	26
49531	1	528
49532	0	19
49532	1	262
49533	1	263
49534	0	16
49534	1	528
49535	0	11
49535	1	258
49536	0	13
49536	1	476
49537	0	11
49537	1	483
49538	0	19
49538	1	351
49539	0	11
49539	1	384
49540	0	20
49540	1	649
49541	0	27
49541	1	325
49542	0	22
49542	1	542
49543	0	12
49543	1	494
49544	0	15
49544	1	496
49545	0	14
49545	1	309
49546	0	12
49546	1	401
49547	0	5
49547	1	325
49548	1	33
49549	0	13
49549	1	522
49550	0	16
49550	1	480
49551	0	21
49551	1	593
49552	0	18
49552	1	653
49553	0	7
49553	1	630
49554	0	16
49554	1	651
49555	0	14
49555	1	504
49556	0	5
49556	1	404
49557	0	13
49557	1	321
49558	0	21
49558	1	498
49559	0	20
49559	1	597
49560	0	18
49560	1	430
49561	0	3
49561	1	374
49562	0	11
49562	1	338
49563	0	15
49563	1	369
49564	0	4
49564	1	85
49565	0	8
49565	1	335
49566	0	24
49566	1	377
49567	0	11
49567	1	426
49568	0	9
49568	1	275
49569	0	31
49569	1	379
49570	0	37
49570	1	572
49571	0	7
49571	1	345
49572	0	14
49572	1	371
49573	0	18
49573	1	473
49574	0	10
49574	1	256
49575	0	44
49575	1	726
49576	0	13
49576	1	383
49577	0	10
49577	1	557
49578	0	19
49578	1	525
49579	0	8
49579	1	424
49580	0	10
49580	1	299
49581	0	17
49581	1	425
49582	0	27
49582	1	456
49583	0	35
49583	1	587
49584	0	25
49584	1	417
49585	0	14
49585	1	372
49586	0	15
49586	1	295
49587	0	20
49587	1	646
49588	0	18
49588	1	544
49589	0	17
49589	1	480
49590	0	22
49590	1	448
49591	0	19
49591	1	379
49592	0	23
49592	1	358
49593	0	68
49593	1	565
49594	0	26
49594	1	493
49595	0	17
49595	1	277
49596	0	18
49596	1	506
49597	0	25
49597	1	540
49598	0	16
49598	1	505
49599	0	20
49599	1	562
49600	0	21
49600	1	387
49601	0	22
49601	1	502
49602	0	24
49602	1	428
49603	0	31
49603	1	505
49604	0	11
49604	1	209
49605	0	19
49605	1	337
49606	0	11
49606	1	352
49607	0	14
49607	1	265
49608	0	18
49608	1	289
49609	0	20
49609	1	463
49610	0	20
49610	1	604
49611	0	29
49611	1	585
49612	0	17
49612	1	447
49613	0	28
49613	1	480
49614	0	24
49614	1	500
49615	0	30
49615	1	334
49616	0	20
49616	1	480
49617	0	18
49617	1	375
49618	0	11
49618	1	216
49619	0	17
49619	1	349
49620	0	21
49620	1	412
49621	0	25
49621	1	345
49622	0	15
49622	1	348
49623	0	18
49623	1	319
49624	0	34
49624	1	473
49625	0	14
49625	1	386
49626	0	35
49626	1	479
49627	0	11
49627	1	285
49628	0	43
49628	1	428
49629	0	15
49629	1	594
49630	0	14
49630	1	535
49631	0	27
49631	1	567
49632	0	15
49632	1	347
49633	0	15
49633	1	354
49634	0	38
49634	1	489
49635	0	22
49635	1	297
49636	0	48
49636	1	568
49637	0	24
49637	1	342
49638	0	32
49638	1	369
49639	0	15
49639	1	285
49640	0	18
49640	1	406
49641	0	35
49641	1	527
49642	0	23
49642	1	506
49643	0	27
49643	1	280
49644	0	31
49644	1	349
49645	0	33
49645	1	381
49646	0	18
49646	1	301
49647	0	8
49647	1	341
49648	0	10
49648	1	237
49649	0	30
49649	1	552
49650	0	6
49650	1	302
49651	0	20
49651	1	250
49652	0	19
49652	1	678
49653	0	25
49653	1	499
49654	0	14
49654	1	604
49655	0	19
49655	1	386
49656	0	13
49656	1	390
49657	0	11
49657	1	395
49658	0	16
49658	1	423
49659	0	16
49659	1	568
49660	0	16
49660	1	355
49661	0	17
49661	1	376
49662	0	14
49662	1	325
49663	0	10
49663	1	458
49664	0	16
49664	1	473
49665	0	10
49665	1	785
49666	0	36
49666	1	655
49667	0	6
49667	1	428
49668	0	17
49668	1	533
49669	0	14
49669	1	601
49670	0	49
49670	1	705
49671	1	9
49672	0	17
49672	1	393
49673	0	5
49673	1	379
49674	0	17
49674	1	328
49675	0	15
49675	1	511
49676	0	27
49676	1	521
49677	1	3
49678	0	6
49678	1	252
49679	0	13
49679	1	497
49680	0	24
49680	1	428
49681	0	19
49681	1	352
49682	0	20
49682	1	333
49683	0	14
49683	1	407
49685	0	10
49685	1	489
49686	0	11
49686	1	242
49687	0	15
49687	1	423
49688	0	6
49688	1	440
49689	0	19
49689	1	442
49690	0	28
49690	1	404
49691	0	10
49691	1	322
49692	0	12
49692	1	351
49693	0	41
49693	1	1050
49694	0	25
49694	1	446
49696	0	18
49696	1	262
49697	0	21
49697	1	396
49698	0	17
49698	1	505
49699	0	13
49699	1	384
49700	0	32
49700	1	395
49701	0	23
49701	1	190
49702	0	10
49702	1	338
49703	0	7
49703	1	459
49704	0	13
49704	1	373
49705	0	17
49705	1	452
49706	0	9
49706	1	224
49707	0	14
49707	1	349
49708	1	189
49709	0	9
49709	1	180
49710	0	8
49710	1	277
49711	0	3
49711	1	278
49712	0	15
49712	1	433
49713	0	21
49713	1	490
49714	0	15
49714	1	467
49715	0	11
49715	1	410
49717	0	11
49717	1	201
49718	0	13
49718	1	270
49719	0	19
49719	1	431
49720	0	9
49720	1	392
49721	0	18
49721	1	553
49722	0	19
49722	1	490
49723	0	13
49723	1	286
49724	0	15
49724	1	392
49725	0	18
49725	1	502
49726	0	25
49726	1	436
49727	0	12
49727	1	373
49728	0	28
49728	1	243
49729	0	15
49729	1	547
49730	0	27
49730	1	592
49732	0	28
49732	1	467
49733	0	20
49733	1	456
49734	0	16
49734	1	403
49736	0	19
49736	1	513
49737	0	17
49737	1	450
49738	0	41
49738	1	659
49739	0	3
49739	1	92
49740	0	28
49740	1	259
49741	0	15
49741	1	377
49743	0	16
49743	1	365
49744	0	3
49744	1	331
49745	0	15
49745	1	306
49746	0	15
49746	1	419
49747	0	13
49747	1	456
49748	0	20
49748	1	757
49749	0	22
49749	1	597
49750	0	10
49750	1	420
49751	0	28
49751	1	547
49752	0	8
49752	1	557
49753	0	15
49753	1	420
49754	0	23
49754	1	464
49755	0	10
49755	1	249
49756	0	29
49756	1	616
49757	0	22
49757	1	554
49758	0	3
49758	1	287
49759	0	20
49759	1	360
49760	0	7
49760	1	530
49761	0	13
49761	1	596
49762	0	23
49762	1	571
49763	0	14
49763	1	437
49764	0	9
49764	1	383
49765	0	16
49765	1	521
49766	0	4
49766	1	370
49767	0	26
49767	1	370
49768	0	11
49768	1	383
49769	0	26
49769	1	491
49770	0	21
49770	1	382
49771	0	25
49771	1	675
49772	0	18
49772	1	517
49773	0	14
49773	1	282
49774	0	8
49774	1	421
49775	0	15
49775	1	355
49776	0	15
49776	1	497
49777	0	10
49777	1	404
49778	0	13
49778	1	430
49779	1	9
49781	0	34
49781	1	575
49782	0	12
49782	1	371
49783	0	14
49783	1	349
49784	0	19
49784	1	357
49785	0	8
49785	1	434
49786	0	11
49786	1	227
49787	0	12
49787	1	332
49788	0	15
49788	1	352
49789	0	16
49789	1	454
49790	0	17
49790	1	337
49791	0	25
49791	1	535
49792	0	3
49792	1	415
49793	0	10
49793	1	289
49794	0	21
49794	1	579
49795	0	15
49795	1	591
49796	0	4
49796	1	292
49797	0	12
49797	1	326
49798	0	15
49798	1	326
49799	0	16
49799	1	496
49800	0	12
49800	1	261
49801	0	20
49801	1	498
49802	0	20
49802	1	552
49803	0	20
49803	1	515
49804	0	10
49804	1	327
49805	0	16
49805	1	643
49806	0	16
49806	1	833
49807	0	16
49807	1	628
49808	0	15
49808	1	515
49809	0	32
49809	1	670
49810	0	21
49810	1	347
49812	0	9
49812	1	309
49813	0	15
49813	1	382
49814	0	4
49814	1	386
49815	0	12
49815	1	377
49816	0	31
49816	1	633
49817	0	14
49817	1	476
49818	0	17
49818	1	304
49819	0	13
49819	1	418
49820	0	18
49820	1	459
49821	0	16
49821	1	357
49822	1	307
49823	0	8
49823	1	334
49824	0	23
49824	1	689
49825	0	14
49825	1	516
49826	0	23
49826	1	347
49827	0	9
49827	1	268
49828	0	3
49828	1	282
49829	0	15
49829	1	418
49830	1	9
49831	0	16
49831	1	696
49832	0	25
49832	1	292
49833	0	7
49833	1	338
49834	0	10
49834	1	208
49835	0	8
49835	1	406
49836	0	25
49836	1	440
49837	0	4
49837	1	232
49838	0	6
49838	1	247
49839	0	16
49839	1	436
49840	0	9
49840	1	295
49841	0	15
49841	1	455
49842	0	17
49842	1	414
49843	0	18
49843	1	698
49844	0	4
49844	1	248
49845	0	26
49845	1	988
49846	0	10
49846	1	488
49847	0	10
49847	1	432
49848	0	11
49848	1	385
49849	0	30
49849	1	491
49850	0	16
49850	1	550
49851	0	28
49851	1	555
49852	0	26
49852	1	379
49853	0	15
49853	1	632
49854	0	20
49854	1	492
49855	0	13
49855	1	530
49856	0	6
49856	1	366
49857	0	18
49857	1	382
49859	0	19
49859	1	647
49860	0	24
49860	1	531
49861	0	18
49861	1	529
49862	0	19
49862	1	676
49863	0	11
49863	1	269
49864	0	19
49864	1	377
49865	0	10
49865	1	444
49866	0	8
49866	1	375
49867	0	24
49867	1	536
49868	0	37
49868	1	626
49869	0	31
49869	1	810
49870	0	15
49870	1	681
49871	0	30
49871	1	790
49872	0	11
49872	1	244
49873	0	27
49873	1	718
49876	0	15
49876	1	470
49877	0	11
49877	1	178
49878	0	9
49878	1	411
49879	0	15
49879	1	532
49880	0	5
49880	1	383
49881	0	22
49881	1	409
49882	0	21
49882	1	396
49883	0	14
49883	1	524
49884	0	5
49884	1	248
49885	0	27
49885	1	404
49886	0	11
49886	1	336
49887	0	34
49887	1	526
49888	0	16
49888	1	311
49889	0	4
49889	1	45
49890	0	22
49890	1	461
49891	0	14
49891	1	488
49892	0	5
49892	1	282
49893	0	27
49893	1	567
49894	0	10
49894	1	435
49895	0	18
49895	1	402
49896	0	17
49896	1	252
49897	0	19
49897	1	378
49898	0	13
49898	1	327
49899	0	11
49899	1	411
49900	0	9
49900	1	282
49901	0	17
49901	1	446
49902	0	28
49902	1	358
49903	0	24
49903	1	422
49904	0	12
49904	1	402
49905	0	7
49905	1	299
49906	0	18
49906	1	371
49907	0	6
49907	1	247
49909	0	21
49909	1	462
49910	0	20
49910	1	414
49911	0	28
49911	1	539
49912	0	8
49912	1	246
49913	0	16
49913	1	338
49914	0	23
49914	1	439
49915	0	10
49915	1	457
49916	0	14
49916	1	340
49917	0	26
49917	1	462
49918	0	23
49918	1	392
49919	0	23
49919	1	554
49920	0	14
49920	1	525
49921	0	31
49921	1	471
49922	0	24
49922	1	476
49923	0	28
49923	1	695
49924	0	42
49924	1	1467
49925	0	46
49925	1	656
49926	0	29
49926	1	476
49927	0	19
49927	1	443
49928	0	23
49928	1	451
49929	0	11
49929	1	342
49930	0	23
49930	1	528
49931	0	30
49931	1	664
49932	0	3
49932	1	247
49933	0	20
49933	1	824
49935	0	7
49935	1	365
49936	0	8
49936	1	230
49937	0	15
49937	1	584
49938	0	16
49938	1	463
49939	0	17
49939	1	304
49940	1	10
49941	0	17
49941	1	322
49942	0	12
49942	1	260
49943	0	12
49943	1	410
49944	0	11
49944	1	628
49945	0	15
49945	1	522
49946	0	18
49946	1	340
49947	0	26
49947	1	658
49948	1	446
49949	0	10
49949	1	502
49950	0	4
49950	1	265
49951	0	17
49951	1	449
49952	0	12
49952	1	566
49953	0	13
49953	1	360
49954	0	15
49954	1	384
49955	0	14
49955	1	476
49956	0	26
49956	1	438
49957	0	14
49957	1	371
49958	0	24
49958	1	620
49959	0	13
49959	1	504
49960	0	19
49960	1	410
49961	0	20
49961	1	537
49962	0	3
49962	1	502
49963	0	20
49963	1	547
49964	0	18
49964	1	712
49965	0	8
49965	1	532
49966	0	9
49966	1	314
49967	0	13
49967	1	365
49968	0	15
49968	1	502
49969	0	5
49969	1	473
49970	0	15
49970	1	211
49971	0	15
49971	1	427
49972	0	18
49972	1	345
49973	0	18
49973	1	462
49974	0	5
49974	1	199
49975	0	11
49975	1	519
49976	0	24
49976	1	448
49977	0	14
49977	1	355
49978	0	20
49978	1	363
49979	0	22
49979	1	499
49980	0	7
49980	1	351
49981	0	8
49981	1	470
49982	0	14
49982	1	315
49983	0	5
49983	1	536
49984	0	5
49984	1	358
49985	0	6
49985	1	302
49986	0	21
49986	1	553
49987	0	34
49987	1	516
49988	0	20
49988	1	541
49989	0	12
49989	1	297
49990	0	8
49990	1	377
49991	0	14
49991	1	612
49992	0	20
49992	1	613
49993	0	7
49993	1	224
49994	0	13
49994	1	561
49995	0	8
49995	1	406
49996	0	22
49996	1	462
49997	0	20
49997	1	334
49998	0	18
49998	1	604
49999	0	28
49999	1	367
50000	0	16
50000	1	612
50001	1	5
50002	0	14
50002	1	279
50003	0	22
50003	1	408
50004	0	11
50004	1	330
50005	0	18
50005	1	406
50006	0	23
50006	1	503
50007	0	24
50007	1	332
50008	0	14
50008	1	398
50009	0	24
50009	1	513
50010	0	11
50010	1	392
50011	0	14
50011	1	421
50012	0	10
50012	1	469
50013	0	24
50013	1	355
50014	0	24
50014	1	507
50015	0	24
50015	1	519
50016	0	10
50016	1	300
50017	0	18
50017	1	587
50018	0	34
50018	1	629
50019	0	12
50019	1	401
50020	0	21
50020	1	473
50021	0	10
50021	1	313
50022	0	15
50022	1	427
50023	0	24
50023	1	434
50024	1	209
50025	0	12
50025	1	374
50026	0	12
50026	1	395
50027	0	18
50027	1	434
50028	0	9
50028	1	315
50029	0	28
50029	1	489
50030	0	8
50030	1	335
50031	0	9
50031	1	330
50032	0	18
50032	1	511
50033	0	16
50033	1	384
50034	0	16
50034	1	416
50035	0	22
50035	1	352
50036	0	5
50036	1	451
50037	0	10
50037	1	538
50038	0	9
50038	1	268
50039	0	17
50039	1	420
50040	0	7
50040	1	405
50041	0	16
50041	1	421
50042	0	8
50042	1	457
50043	0	16
50043	1	404
50044	0	10
50044	1	247
50045	0	10
50045	1	346
50046	0	15
50046	1	411
50047	0	10
50047	1	397
50048	0	12
50048	1	359
50049	0	18
50049	1	529
50050	0	33
50050	1	549
50051	0	14
50051	1	396
50052	1	243
50053	0	13
50053	1	372
50054	0	4
50054	1	187
50055	0	13
50055	1	380
50056	1	175
50057	1	100
50058	0	8
50058	1	339
50059	0	38
50059	1	670
50060	0	25
50060	1	546
50061	0	32
50061	1	487
50062	0	50
50062	1	715
50063	0	26
50063	1	372
50064	0	46
50064	1	299
50065	0	29
50065	1	475
50066	0	33
50066	1	714
50067	0	48
50067	1	604
50068	0	14
50068	1	318
50069	0	29
50069	1	449
50070	0	14
50070	1	317
50071	0	26
50071	1	515
50072	0	38
50072	1	670
50073	0	25
50073	1	490
50074	0	13
50074	1	532
50075	0	17
50075	1	302
50076	0	19
50076	1	461
50077	0	8
50077	1	259
50078	0	21
50078	1	173
50079	0	18
50079	1	483
50080	0	4
50080	1	261
50081	1	289
50082	0	18
50082	1	381
50083	0	17
50083	1	458
50084	0	21
50084	1	452
50085	0	18
50085	1	367
50086	0	15
50086	1	320
50087	0	18
50087	1	556
50088	0	28
50088	1	515
50089	0	16
50089	1	291
50090	0	3
50090	1	366
50091	0	15
50091	1	472
50092	0	38
50092	1	547
50093	0	23
50093	1	468
50094	0	16
50094	1	310
50095	0	18
50095	1	333
50096	0	3
50096	1	500
50097	0	25
50097	1	510
50098	0	18
50098	1	325
50099	0	12
50099	1	299
50100	0	16
50100	1	308
50101	0	23
50101	1	457
50102	0	20
50102	1	666
50103	0	12
50103	1	292
50104	1	6
50105	0	13
50105	1	362
50106	0	9
50106	1	270
50107	0	13
50107	1	371
50108	0	12
50108	1	540
50109	0	22
50109	1	371
50110	0	20
50110	1	518
50111	0	12
50111	1	492
50112	0	8
50112	1	192
50114	0	9
50114	1	284
50115	0	23
50115	1	574
50116	0	16
50116	1	672
50118	0	13
50118	1	435
50119	0	26
50119	1	436
50120	0	26
50120	1	399
50121	0	22
50121	1	478
50122	0	18
50122	1	386
50123	0	18
50123	1	313
50124	0	21
50124	1	468
50125	0	29
50125	1	504
50126	0	13
50126	1	419
50127	0	9
50127	1	352
50129	0	16
50129	1	367
50130	0	24
50130	1	395
50131	0	24
50131	1	416
50132	0	18
50132	1	301
50133	0	23
50133	1	389
50134	0	17
50134	1	332
50135	0	8
50135	1	323
50136	0	14
50136	1	395
50137	0	17
50137	1	388
50138	0	20
50138	1	492
50139	0	15
50139	1	458
50140	0	25
50140	1	543
50141	0	27
50141	1	435
50142	0	13
50142	1	666
50143	0	35
50143	1	465
50144	0	18
50144	1	327
50145	0	16
50145	1	323
50146	0	6
50146	1	191
50147	0	11
50147	1	382
50148	0	5
50148	1	188
50149	0	19
50149	1	433
50150	0	3
50150	1	291
50151	0	26
50151	1	495
50152	0	43
50152	1	579
50153	0	18
50153	1	431
50154	0	20
50154	1	341
50155	0	30
50155	1	545
50156	0	31
50156	1	575
50157	0	11
50157	1	386
50158	0	22
50158	1	312
50159	0	17
50159	1	349
50160	0	26
50160	1	366
50161	0	15
50161	1	375
50162	0	9
50162	1	317
50163	0	9
50163	1	642
50164	0	13
50164	1	528
50165	0	12
50165	1	299
50166	0	10
50166	1	438
50167	0	5
50167	1	337
50168	0	9
50168	1	359
50169	0	6
50169	1	346
50170	0	20
50170	1	386
50171	0	32
50171	1	620
50172	0	15
50172	1	497
50173	1	12
50174	0	20
50174	1	670
50175	0	17
50175	1	287
50176	0	14
50176	1	316
50177	0	15
50177	1	449
50178	0	4
50178	1	244
50179	0	29
50179	1	490
50180	0	15
50180	1	576
50181	0	17
50181	1	595
50182	0	14
50182	1	489
50183	0	19
50183	1	248
50184	0	10
50184	1	363
50186	1	3
50187	0	20
50187	1	583
50188	0	13
50188	1	339
50189	0	6
50189	1	225
50190	0	12
50190	1	232
50191	0	19
50191	1	557
50192	0	17
50192	1	480
50193	0	25
50193	1	423
50194	0	13
50194	1	437
50195	0	3
50195	1	228
50196	0	18
50196	1	340
50197	0	13
50197	1	582
50198	0	27
50198	1	527
50199	0	26
50199	1	241
50200	0	9
50200	1	376
50201	0	16
50201	1	356
50202	0	30
50202	1	466
50203	0	29
50203	1	197
50205	0	24
50205	1	695
50206	0	6
50206	1	243
50207	0	4
50207	1	211
50208	0	14
50208	1	452
50209	0	14
50209	1	334
50210	0	16
50210	1	385
50211	0	18
50211	1	393
50212	0	20
50212	1	453
50213	0	12
50213	1	245
50214	0	7
50214	1	254
50215	0	34
50215	1	460
50216	0	6
50216	1	319
50217	0	25
50217	1	483
50218	0	24
50218	1	437
50219	0	15
50219	1	311
50220	0	9
50220	1	300
50221	0	23
