SA1_internal_2021	medianTotalFamilyIncome
47097	68224
47098	101816
47099	60840
47100	83564
47101	120432
47102	68900
47103	98748
47104	75244
47105	67860
47106	70304
47107	71500
47108	63076
47109	50856
47110	59956
47111	84500
47112	81224
47113	100048
47114	91520
47115	79300
47116	87360
47117	84500
47118	71032
47119	69992
47120	61256
47121	70200
47122	67028
47123	76960
47124	83668
47125	78572
47126	83200
47127	82836
47128	62452
47129	61152
47130	77012
47131	88816
47132	74724
47133	82836
47134	62816
47135	86112
47136	53144
47137	73112
47138	93600
47139	65520
47140	61360
47141	81692
47142	51688
47143	64532
47144	48516
47145	73320
47146	48048
47147	
47148	60840
47149	70096
47150	75816
47151	62816
47152	101816
47153	63648
47154	58500
47155	59904
47156	55224
47157	105300
47158	96200
47159	49868
47160	66040
47161	74256
47162	40976
47163	82836
47164	95056
47165	77532
47166	76180
47167	86112
47168	73632
47169	100724
47170	56628
47171	65728
47172	85384
47173	67756
47174	63856
47175	
47176	86216
47177	78468
47178	80444
47179	125632
47180	72020
47181	40612
47182	60164
47183	70044
47184	75140
47185	80600
47186	70200
47187	71032
47188	66924
47189	74984
47190	82680
47191	66872
47192	70044
47193	73112
47194	72644
47195	72124
47196	159224
47197	66612
47198	76856
47199	89648
47200	80444
47201	66092
47202	76336
47203	73632
47204	65728
47205	60112
47206	87984
47207	67340
47208	79092
47209	75192
47210	72176
47211	75088
47212	63024
47213	71500
47214	93600
47215	79924
47216	64012
47217	50804
47218	58500
47219	64376
47220	78572
47221	83876
47222	88816
47223	66612
47224	79456
47225	81224
47226	71500
47227	103220
47228	95836
47229	65728
47230	61724
47231	59748
47232	69108
47233	81224
47234	49660
47235	46020
47236	63648
47237	80184
47238	57824
47239	65884
47240	55692
47241	98280
47242	84500
47243	82836
47244	71032
47245	63648
47246	69316
47247	61724
47248	67964
47249	65780
47250	63024
47251	64012
47252	65884
47253	56836
47254	69316
47255	50440
47256	53456
47257	49712
47258	76024
47259	70564
47260	57668
47261	67184
47262	60112
47263	105612
47264	71500
47265	70772
47266	76024
47267	79092
47268	83876
47269	76336
47270	66456
47271	67756
47272	102648
47273	134888
47274	111592
47275	66872
47276	87048
47277	76492
47278	87152
47279	62972
47280	113568
47281	109668
47282	117000
47283	95836
47284	116116
47285	135200
47286	69316
47287	70668
47288	46020
47289	55224
47290	81692
47291	77012
47292	62192
47293	63856
47294	81224
47295	79300
47296	67756
47297	63856
47298	64376
47299	41756
47300	67860
47301	63336
47302	54860
47303	54756
47304	52728
47305	60632
47306	54184
47307	74048
47308	67184
47309	63492
47310	57564
47311	66768
47312	92040
47313	89076
47314	78624
47315	95108
47316	97500
47317	88816
47318	81224
47319	89648
47320	84500
47321	59748
47322	119132
47323	89648
47324	76648
47325	76336
47326	47424
47327	48516
47328	59280
47329	60892
47330	56316
47331	63336
47332	
47333	59540
47334	76648
47335	60320
47336	71500
47337	65832
47338	93860
47339	67600
47340	105820
47341	68224
47342	56316
47343	51012
47344	55692
47345	50648
47346	52572
47347	54444
47348	57980
47349	70408
47350	70980
47351	61724
47352	53612
47353	65832
47354	68692
47355	71500
47356	60632
47357	59072
47358	54496
47359	54756
47360	49088
47361	48412
47362	48308
47363	55796
47364	61152
47365	51740
47366	71500
47367	62816
47368	79872
47369	53872
47370	58500
47371	50076
47372	48516
47373	48516
47374	42380
47375	45032
47376	44356
47377	50908
47378	49088
47379	55536
47380	
47381	55224
47382	67288
47383	55224
47384	50336
47385	68692
47386	73632
47387	50492
47388	49972
47389	60892
47390	73476
47391	76544
47392	71812
47393	66248
47394	75816
47395	65676
47396	67184
47397	66612
47398	74464
47399	71500
47400	58500
47401	72748
47402	60632
47403	69732
47404	70876
47405	67756
47406	72176
47407	69108
47408	69992
47409	64012
47410	65728
47411	63544
47412	62816
47413	63648
47414	64532
47415	69628
47416	61984
47417	62504
47418	73320
47419	84500
47420	100152
47421	86320
47422	69732
47423	60424
47424	74204
47425	64532
47426	73632
47427	73216
47428	57200
47429	65260
47430	71500
47431	65312
47432	84500
47433	78416
47434	79872
47435	90220
47436	102076
47437	85956
47438	73216
47439	74724
47440	94536
47441	76492
47442	95108
47443	60840
47444	71084
47445	71968
47446	77168
47447	87048
47448	74412
47449	
47450	77012
47451	90272
47452	76856
47453	91572
47454	79872
47455	89336
47456	75816
47457	82316
47458	69732
47459	74724
47460	75088
47461	
47462	65728
47463	80132
47464	64376
47465	61048
47466	83564
47467	81224
47468	86112
47469	83096
47470	77324
47471	73632
47472	67340
47473	58916
47474	60892
47475	81900
47476	88816
47477	62816
47478	89648
47479	84500
47480	78624
47481	71500
47482	93444
47483	76336
47484	75660
47485	84500
47486	84500
47487	77532
47488	100724
47489	102492
47490	73112
47491	57876
47492	68796
47493	78624
47494	71864
47495	81900
47496	107796
47497	64220
47498	70564
47499	81224
47500	69004
47501	72904
47502	73892
47503	67184
47504	74724
47505	73112
47506	57668
47507	69316
47508	78572
47509	81224
47510	84500
47511	
47512	63232
47513	112632
47514	117988
47515	61360
47516	91936
47517	76648
47518	81900
47519	85748
47520	97500
47521	105248
47522	97500
47523	92092
47524	84500
47525	77688
47526	79300
47527	78780
47528	68224
47529	97500
47530	89336
47531	60112
47532	66196
47533	58136
47534	102076
47535	96772
47536	79872
47537	94224
47538	60216
47539	61048
47540	59384
47541	74516
47542	65520
47543	60112
47544	62192
47545	
47546	67132
47547	70460
47548	61724
47549	53872
47550	59904
47551	59384
47552	70772
47553	44200
47554	51688
47555	45604
47556	60268
47557	67756
47558	74516
47559	72488
47560	69316
47561	61724
47562	79612
47563	69108
47564	70668
47565	49608
47566	85540
47567	
47568	64064
47569	71968
47570	49140
47571	59904
47572	57356
47573	59280
47574	73112
47575	66872
47576	76440
47577	74412
47578	69056
47579	63856
47580	51636
47581	71500
47582	67756
47583	73892
47584	62816
47585	67288
47586	64012
47587	67496
47588	62348
47589	68224
47590	61984
47591	59748
47592	62088
47593	65572
47594	83408
47595	67964
47596	65520
47597	61256
47598	60112
47599	65416
47600	63024
47601	44876
47602	66768
47603	73840
47604	57460
47605	59020
47606	70720
47607	63336
47608	103376
47609	82316
47610	69732
47611	57876
47612	71032
47613	69836
47614	69836
47615	63544
47616	84500
47617	63024
47618	69160
47619	67600
47620	67184
47621	62660
47622	64428
47623	60112
47624	69732
47625	54860
47626	65780
47627	62972
47628	46176
47629	57876
47630	59540
47631	63336
47632	65468
47633	50804
47634	58188
47635	63700
47636	55432
47637	82316
47638	94588
47639	110812
47640	102856
47641	110500
47642	46800
47643	68588
47644	66092
47645	
47646	73632
47647	79092
47648	61360
47649	86216
47650	90220
47651	98384
47652	58500
47653	63336
47654	61412
47655	65572
47656	59748
47657	84500
47658	56316
47659	93288
47660	59644
47661	97500
47662	60632
47663	60788
47664	94224
47665	55796
47666	45032
47667	76336
47668	56940
47669	52520
47670	63492
47671	61412
47672	50544
47673	50804
47674	129948
47675	54964
47676	59176
47677	42224
47678	57408
47679	49140
47680	56056
47681	62816
47682	59488
47683	50336
47684	59384
47685	90376
47686	70460
47687	110500
47688	79612
47689	68224
47690	70876
47691	51428
47692	56056
47693	62504
47694	61048
47695	63492
47696	68224
47697	63180
47698	68900
47699	77480
47700	76336
47701	
47702	63024
47703	68432
47704	45032
47705	49348
47706	78468
47707	68224
47708	63388
47709	55692
47710	53612
47711	60632
47712	60476
47713	68224
47714	58500
47715	67340
47716	59176
47717	73112
47718	53924
47719	64376
47720	58500
47721	66872
47722	60892
47723	66040
47724	61724
47725	
47726	88088
47727	64116
47728	58500
47729	58500
47730	59332
47731	50544
47732	59384
47733	66612
47734	58500
47735	67756
47736	50908
47737	49868
47738	94224
47739	111904
47740	49088
47741	49036
47742	51584
47743	55224
47744	89336
47745	61724
47746	86320
47747	96928
47748	86476
47749	86632
47750	65728
47751	51220
47752	62504
47753	60320
47754	143000
47755	65780
47756	74360
47757	54288
47758	42640
47759	61724
47760	48828
47761	42224
47762	
47763	52312
47764	
47765	73112
47766	54184
47767	97500
47768	69732
47769	82836
47770	53508
47771	68224
47772	89336
47773	92924
47774	92248
47775	86320
47776	102492
47777	106600
47778	
47779	
47780	143000
47781	
47782	125060
47783	121732
47784	177632
47785	113204
47786	137592
47787	115128
47788	109460
47789	134732
47790	10861500
47791	133536
47792	105716
47793	100724
47794	97448
47795	104520
47796	97500
47797	
47798	
47799	
47800	195000
47801	141128
47802	
47803	
47804	96772
47805	75816
47806	117000
47807	
47808	140816
47809	77948
47810	109980
47811	98384
47812	120692
47813	123136
47814	88816
47815	71084
47816	81224
47817	102336
47818	100724
47819	76752
47820	97448
47821	71500
47822	72644
47823	26000
47824	207948
47825	73632
47826	136500
47827	61048
47828	88816
47829	101088
47830	145132
47831	195000
47832	127192
47833	154076
47834	139256
47835	114556
47836	133224
47837	154492
47838	114088
47839	110500
47840	138632
47841	137228
47842	
47843	114088
47844	158184
47845	150072
47846	
47847	
47848	117000
47849	154492
47850	121836
47851	110500
47852	112632
47853	118508
47854	98072
47855	118248
47856	121316
47857	118820
47858	117000
47859	108888
47860	126724
47861	109876
47862	126724
47863	109668
47864	91936
47865	104936
47866	127348
47867	120692
47868	99112
47869	105352
47870	37700
47871	134316
47872	122512
47873	95836
47874	179608
47875	145288
47876	141700
47877	139100
47878	121316
47879	152256
47880	158548
47881	117000
47882	143000
47883	158756
47884	159536
47885	157976
47886	134888
47887	147680
47888	158600
47889	164008
47890	123968
47891	150072
47892	140660
47893	158600
47894	122668
47895	131508
47896	147576
47897	136916
47898	152464
47899	130936
47900	138268
47901	148148
47902	145288
47903	166400
47904	188500
47905	159224
47906	159536
47907	152984
47908	122252
47909	121628
47910	101348
47911	126516
47912	119964
47913	125268
47914	126724
47915	164372
47916	136500
47917	108316
47918	170820
47919	132548
47920	110500
47921	118612
47922	106600
47923	101816
47924	148148
47925	115544
47926	133692
47927	117000
47928	116324
47929	113984
47930	127192
47931	147316
47932	140400
47933	138632
47934	114400
47935	83408
47936	115336
47937	110968
47938	123968
47939	105612
47940	96928
47941	104936
47942	114088
47943	121316
47944	113984
47945	75244
47946	110500
47947	143000
47948	116220
47949	83564
47950	95056
47951	116168
47952	136136
47953	102856
47954	124072
47955	104676
47956	121316
47957	100724
47958	109564
47959	113724
47960	113256
47961	92300
47962	83564
47963	140400
47964	139724
47965	57720
47966	73112
47967	91520
47968	133224
47969	105976
47970	93184
47971	116064
47972	79300
47973	66092
47974	89024
47975	79196
47976	88816
47977	83200
47978	98176
47979	98488
47980	62816
47981	94224
47982	92456
47983	94588
47984	150904
47985	120848
47986	125216
47987	112632
47988	96408
47989	115024
47990	
47991	
47992	152412
47993	157612
47994	
47995	117000
47996	
47997	84500
47998	118872
47999	113724
48000	74256
48001	91520
48002	156988
48003	139984
48004	129324
48005	132600
48006	126308
48007	125060
48008	113724
48009	102492
48010	112060
48011	121732
48012	117676
48013	127192
48014	84448
48015	97500
48016	116064
48017	119444
48018	131092
48019	105404
48020	110916
48021	118820
48022	112320
48023	115024
48024	88816
48025	98748
48026	127764
48027	96772
48028	126412
48029	111436
48030	99216
48031	107692
48032	108992
48033	93756
48034	111436
48035	127556
48036	101504
48037	95316
48038	106184
48039	96200
48040	122148
48041	98748
48042	117000
48043	88192
48044	117416
48045	92300
48046	101504
48047	103376
48048	117988
48049	107120
48050	106340
48051	110968
48052	111020
48053	117000
48054	
48055	131872
48056	132184
48057	148668
48058	90948
48059	135980
48060	134576
48061	133536
48062	105196
48063	131300
48064	141128
48065	114972
48066	116116
48067	42848
48068	132600
48069	140816
48070	133224
48071	145392
48072	164112
48073	167128
48074	161876
48075	122304
48076	166816
48077	137644
48078	144976
48079	145132
48080	147004
48081	195000
48082	165724
48083	128232
48084	144248
48085	134628
48086	188500
48087	139100
48088	172848
48089	131612
48090	151060
48091	167128
48092	138112
48093	145964
48094	145392
48095	135980
48096	129376
48097	153348
48098	151632
48099	133900
48100	127088
48101	98748
48102	121004
48103	139256
48104	107224
48105	137800
48106	146224
48107	116324
48108	129012
48109	87724
48110	113256
48111	160888
48112	131248
48113	164944
48114	139152
48115	132288
48116	120848
48117	135564
48118	104832
48119	145912
48120	154336
48121	169000
48122	172224
48123	179764
48124	179972
48125	157612
48126	111800
48127	160888
48128	121576
48129	145548
48130	161876
48131	143000
48132	107692
48133	112008
48134	169000
48135	133692
48136	104572
48137	154960
48138	153660
48139	150748
48140	126048
48141	126048
48142	144404
48143	176072
48144	124540
48145	214448
48146	66248
48147	200148
48148	192816
48149	199316
48150	138632
48151	125996
48152	152256
48153	141804
48154	151216
48155	164632
48156	148356
48157	200720
48158	221000
48159	102024
48160	111124
48161	113100
48162	131248
48163	138112
48164	130884
48165	143000
48166	186316
48167	90480
48168	135408
48169	113360
48170	134316
48171	127608
48172	119132
48173	123916
48174	118820
48175	119548
48176	
48177	125216
48178	101192
48179	121732
48180	91572
48181	93756
48182	124332
48183	139516
48184	136500
48185	106756
48186	139724
48187	95316
48188	131820
48189	107484
48190	120952
48191	121316
48192	143000
48193	108004
48194	105040
48195	124384
48196	104988
48197	114608
48198	89336
48199	101816
48200	89076
48201	93756
48202	111332
48203	112268
48204	79612
48205	99840
48206	81224
48207	100984
48208	96824
48209	93600
48210	93600
48211	106600
48212	100984
48213	107796
48214	88140
48215	106756
48216	76232
48217	101816
48218	108316
48219	92300
48220	76076
48221	101504
48222	104676
48223	101816
48224	110760
48225	109876
48226	96928
48227	104988
48228	104520
48229	77688
48230	80444
48231	96564
48232	125424
48233	105196
48234	125060
48235	77324
48236	108472
48237	86112
48238	119652
48239	89752
48240	89024
48241	95836
48242	86632
48243	113568
48244	108524
48245	87724
48246	107640
48247	104780
48248	127608
48249	125216
48250	124436
48251	111436
48252	109356
48253	102856
48254	99944
48255	126360
48256	107484
48257	160316
48258	91988
48259	83096
48260	107796
48261	100724
48262	121056
48263	107692
48264	99216
48265	109564
48266	119132
48267	101816
48268	77584
48269	87724
48270	150488
48271	128232
48272	117832
48273	128856
48274	120692
48275	106184
48276	139724
48277	102648
48278	117988
48279	97500
48280	108784
48281	109564
48282	112840
48283	110760
48284	94224
48285	101816
48286	106184
48287	122512
48288	108732
48289	157872
48290	119704
48291	118508
48292	119756
48293	137436
48294	148512
48295	169000
48296	108576
48297	127192
48298	119132
48299	139724
48300	137592
48301	108628
48302	103324
48303	94224
48304	118144
48305	166088
48306	119808
48307	114400
48308	134316
48309	127088
48310	100724
48311	136500
48312	114140
48313	114244
48314	107224
48315	92248
48316	107588
48317	115128
48318	114296
48319	137124
48320	143000
48321	102336
48322	119444
48323	115024
48324	101816
48325	109044
48326	88348
48327	93184
48328	112476
48329	105716
48330	88816
48331	110968
48332	104676
48333	112268
48334	70096
48335	112476
48336	94900
48337	131092
48338	125320
48339	87724
48340	115700
48341	137228
48342	107692
48343	112632
48344	201448
48345	166400
48346	206076
48347	121836
48348	193544
48349	184548
48350	143000
48351	191724
48352	139724
48353	111436
48354	76804
48355	143000
48356	174148
48357	170820
48358	157300
48359	160316
48360	120796
48361	97500
48362	165256
48363	136500
48364	124592
48365	129012
48366	159068
48367	125632
48368	166816
48369	203632
48370	127764
48371	120016
48372	146224
48373	113152
48374	113256
48375	143000
48376	118040
48377	121108
48378	147732
48379	151632
48380	129064
48381	133900
48382	147316
48383	116376
48384	163592
48385	137436
48386	127920
48387	132444
48388	130520
48389	128596
48390	127868
48391	110968
48392	130416
48393	116168
48394	130728
48395	110032
48396	120796
48397	160992
48398	107692
48399	164008
48400	123448
48401	157300
48402	124748
