SA1_internal_2021	medianMortgageRepayment
14354	54000
14355	34308
14356	45600
14357	36000
14358	
14359	31800
14360	24600
14361	
14362	31200
14363	34800
14364	26604
14365	24060
14366	28464
14367	31200
14368	46080
14369	36000
14370	38400
14371	35988
14372	45600
14373	36000
14374	49404
14375	29436
14376	23964
14377	78000
14378	54000
14379	66000
14380	96000
14381	38808
14382	35688
14383	43200
14384	
14385	39600
14386	62400
14387	36000
14388	72000
14389	39000
14390	60840
14391	35988
14392	60000
14393	36000
14394	54600
14395	57000
14396	22440
14397	48000
14398	54000
14399	27600
14400	26064
14401	48000
14402	42600
14403	78600
14404	27300
14405	36000
14406	43200
14407	42564
14408	28200
14409	
14410	72000
14411	84336
14412	40428
14413	70332
14414	43380
14415	96000
14416	37704
14417	41208
14418	55200
14419	40608
14420	60000
14421	36000
14422	48000
14423	66000
14424	57300
14425	56904
14426	51996
14427	64020
14428	35556
14429	73200
14430	60000
14431	45504
14432	72000
14433	62400
14434	
14435	36000
14436	61200
14437	36000
14438	36000
14439	51336
14440	38400
14441	65400
14442	31848
14443	27720
14444	27600
14445	33600
14446	
14447	48000
14448	73800
14449	48000
14450	60000
14451	48480
14452	66000
14453	46200
14454	41604
14455	48000
14456	51996
14457	55620
14458	60000
14459	60588
14460	60000
14461	72000
14462	65004
14463	57600
14464	48000
14465	41808
14466	51600
14467	42000
14468	37548
14469	51996
14470	48000
14471	42636
14472	44376
14473	36396
14474	33600
14475	44940
14476	48180
14477	75000
14478	60000
14479	60000
14480	72504
14481	72000
14482	
14483	26004
14484	26400
14485	30672
14486	43980
14487	40332
14488	37716
14489	36000
14490	37188
14491	48000
14492	37200
14493	44100
14494	52800
14495	48000
14496	48000
14497	42516
14498	31692
14499	40560
14500	27096
14501	51804
14502	46332
14503	38400
14504	38004
14505	54600
14506	41856
14507	41604
14508	41604
14509	48000
14510	39000
14511	41100
14512	47544
14513	34044
14514	41088
14515	40308
14516	48000
14517	27924
14518	40800
14519	45504
14520	43848
14521	39960
14522	46800
14523	41604
14524	38424
14525	54000
14526	31200
14527	60000
14528	48000
14529	119988
14530	42000
14531	41604
14532	51996
14533	37404
14534	42000
14535	42000
14536	33708
14537	32400
14538	23544
14539	37704
14540	42000
14541	41604
14542	42000
14543	51804
14544	56004
14545	51996
14546	30000
14547	46800
14548	39000
14549	36000
14550	38400
14551	37200
14552	36924
14553	41604
14554	37668
14555	36396
14556	
14557	
14558	36396
14559	36252
14560	42000
14561	31104
14562	51996
14563	39600
14564	40200
14565	47400
14566	41100
14567	30948
14568	46800
14569	31200
14570	46800
14571	45600
14572	38700
14573	41604
14574	41604
14575	78000
14576	43680
14577	41604
14578	45084
14579	44400
14580	42636
14581	51996
14582	48000
14583	41220
14584	45000
14585	37200
14586	51804
14587	31200
14588	42000
14589	30000
14590	43908
14591	48000
14592	28800
14593	34800
14594	39600
14595	42000
14596	46656
14597	42000
14598	35256
14599	33804
14600	43200
14601	41604
14602	36000
14603	39000
14604	42000
14605	26004
14606	28596
14607	34452
14608	26364
14609	33804
14610	39780
14611	39264
14612	34800
14613	38400
14614	33804
14615	39000
14616	45900
14617	36396
14618	42192
14619	42000
14620	42000
14621	36000
14622	36000
14623	32400
14624	28596
14625	41808
14626	41604
14627	39900
14628	36000
14629	44196
14630	42000
14631	35688
14632	33672
14633	27336
14634	8532
14635	41604
14636	27084
14637	31164
14638	36000
14639	44400
14640	39600
14641	39000
14642	30864
14643	39000
14644	
14645	26004
14646	46800
14647	26100
14648	51348
14649	46176
14650	36276
14651	40800
14652	35616
14653	44196
14654	35664
14655	46620
14656	35400
14657	34800
14658	35508
14659	41604
14660	48000
14661	41604
14662	
14663	39360
14664	36000
14665	43104
14666	36360
14667	41604
14668	38040
14669	32268
14670	36000
14671	38400
14672	33804
14673	39000
14674	35100
14675	36396
14676	33804
14677	40800
14678	40308
14679	38316
14680	36528
14681	36396
14682	38400
14683	33180
14684	47292
14685	32400
14686	39000
14687	36000
14688	36000
14689	36000
14690	42000
14691	40440
14692	41808
14693	44580
14694	37176
14695	38400
14696	36000
14697	48000
14698	41400
14699	37800
14700	36000
14701	33780
14702	46800
14703	42360
14704	40824
14705	24000
14706	28008
14707	40308
14708	36000
14709	36204
14710	47148
14711	36204
14712	33108
14713	35532
14714	48000
14715	38400
14716	36000
14717	39000
14718	38400
14719	35940
14720	36000
14721	38748
14722	45600
14723	36792
14724	29976
14725	37272
14726	37200
14727	44400
14728	19848
14729	41100
14730	39000
14731	42000
14732	36000
14733	
14734	39780
14735	62400
14736	26004
14737	35880
14738	43200
14739	46800
14740	47148
14741	42600
14742	41640
14743	41604
14744	42600
14745	44400
14746	41160
14747	39468
14748	36000
14749	45420
14750	36000
14751	39000
14752	31200
14753	34800
14754	36000
14755	36396
14756	42600
14757	42000
14758	
14759	37200
14760	
14761	
14762	39600
14763	33024
14764	42000
14765	45864
14766	
14767	
14768	47400
14769	42288
14770	42000
14771	36000
14772	26004
14773	47928
14774	46200
14775	42000
14776	33600
14777	45600
14778	45600
14779	36204
14780	47400
14781	40308
14782	41808
14783	50400
14784	46200
14785	40800
14786	36396
14787	37632
14788	42600
14789	45156
14790	42000
14791	41604
14792	32508
14793	41808
14794	44196
14795	
14796	30372
14797	32400
14798	41208
14799	39252
14800	31200
14801	35964
14802	26004
14803	33804
14804	31200
14805	32052
14806	39600
14807	51252
14808	36000
14809	31200
14810	30432
14811	56400
14812	
14813	30636
14814	48000
14815	51996
14816	41604
14817	44196
14818	39300
14819	44472
14820	43128
14821	37500
14822	48000
14823	34296
14824	36000
14825	36588
14826	53004
14827	39000
14828	30000
14829	25200
14830	33600
14831	41604
14832	37764
14833	48600
14834	48600
14835	51996
14836	30600
14837	38820
14838	38052
14839	38400
14840	
14841	42000
14842	41604
14843	28260
14844	26004
14845	27600
14846	27504
14847	32400
14848	31728
14849	34980
14850	42504
14851	48000
14852	32760
14853	43416
14854	46800
14855	44400
14856	46800
14857	46800
14858	51996
14859	50400
14860	49200
14861	44304
14862	42000
14863	35100
14864	48000
14865	49200
14866	37200
14867	31596
14868	37140
14869	30504
14870	36000
14871	
14872	51600
14873	
14874	58608
14875	87900
14876	60000
14877	51000
14878	36000
14879	43800
14880	34908
14881	39600
14882	44100
14883	38484
14884	45600
14885	51996
14886	41604
14887	39516
14888	39000
14889	42000
14890	35700
14891	40368
14892	44316
14893	45600
14894	35100
14895	12456
14896	44196
14897	38700
14898	41208
14899	41604
14900	36000
14901	48000
14902	28704
14903	46800
14904	39000
14905	36396
14906	51996
14907	
14908	28596
14909	33576
14910	36396
14911	38280
14912	18204
14913	47364
14914	38400
14915	31200
14916	32400
14917	37752
14918	35100
14919	46200
14920	46800
14921	25644
14922	30084
14923	36000
14924	36000
14925	33108
14926	31200
14927	44940
14928	30300
14929	39000
14930	27648
14931	44520
14932	44304
14933	39600
14934	45000
14935	51600
14936	42000
14937	30720
14938	62400
14939	26004
14940	45168
14941	30000
14942	60456
14943	51996
14944	41808
14945	18108
14946	42000
14947	41604
14948	48840
14949	48000
14950	49968
14951	29988
14952	28596
14953	48000
14954	46800
14955	28596
14956	41604
14957	46800
14958	35940
14959	24696
14960	26004
14961	26004
14962	26580
14963	28596
14964	28992
14965	26400
14966	33132
14967	27168
14968	22800
14969	26004
14970	28800
14971	28596
14972	31680
14973	20340
14974	25812
14975	26880
14976	27276
14977	27912
14978	23400
14979	24000
14980	36000
14981	29376
14982	26004
14983	36000
14984	30000
14985	39300
14986	36000
14987	27216
14988	28200
14989	30480
14990	48000
14991	28596
14992	30000
14993	31524
14994	26328
14995	28596
14996	39528
14997	27036
14998	25956
14999	26004
15000	31980
15001	41604
15002	49332
15003	48000
15004	
15005	36000
15006	43704
15007	40500
15008	41604
15009	41604
15010	42000
15011	43200
15012	36648
15013	32448
15014	39300
15015	38400
15016	40416
15017	39000
15018	36000
15019	48000
15020	28500
15021	
15022	36396
15023	36000
15024	44196
15025	41604
15026	38868
15027	36000
15028	39384
15029	41604
15030	42000
15031	41520
15032	45600
15033	51996
15034	41856
15035	36000
15036	48000
15037	38700
15038	37416
15039	32088
15040	43200
15041	33600
15042	45240
15043	42000
15044	40128
15045	30168
15046	46704
15047	27600
15048	33708
15049	38988
15050	25956
15051	36396
15052	37320
15053	27816
15054	38400
15055	40524
15056	38400
15057	30732
15058	31716
15059	44400
15060	35844
15061	36396
15062	35520
15063	7020
15064	30000
15065	26004
15066	30000
15067	5352
15068	33804
15069	20640
15070	31200
15071	30552
15072	26004
15073	26004
15074	20796
15075	24576
15076	31200
15077	28440
15078	28104
15079	21324
15080	36000
15081	31200
15082	26004
15083	28080
15084	26004
15085	28596
15086	25416
15087	27576
15088	26400
15089	29952
15090	26004
15091	27096
15092	36396
15093	28596
15094	27660
15095	26004
15096	30000
15097	25620
15098	26004
15099	16668
15100	26004
15101	26004
15102	24984
15103	26004
15104	24348
15105	23700
15106	26004
15107	32364
15108	23664
15109	28632
15110	18924
15111	34800
15112	29904
15113	24000
15114	31200
15115	26004
15116	38400
15117	25548
15118	22152
15119	21204
15120	25572
15121	25248
15122	39000
15123	26004
15124	26004
15125	20796
15126	25524
15127	30528
15128	42600
15129	31044
15130	32400
15131	
15132	7800
15133	27600
15134	27252
15135	27000
15136	26004
15137	29928
15138	24000
15139	30684
15140	28596
15141	26004
15142	31200
15143	23400
15144	
15145	26004
15146	39828
15147	26820
15148	28800
15149	27036
15150	28104
15151	31200
15152	38400
15153	30000
15154	31200
15155	30000
15156	28284
15157	28656
15158	28548
15159	28596
15160	30000
15161	36000
15162	31200
15163	28596
15164	30156
15165	26004
15166	28596
15167	33804
15168	38064
15169	36396
15170	37212
15171	48000
15172	25416
15173	30000
15174	26520
15175	28596
15176	28596
15177	26004
15178	26004
15179	28596
15180	28284
15181	23400
15182	26004
15183	29580
15184	30000
15185	26004
15186	
15187	26004
15188	26004
15189	23700
15190	26520
15191	29568
15192	26988
15193	31200
15194	23100
15195	26004
15196	24756
15197	29832
15198	
15199	31200
15200	26004
15201	27564
15202	26004
15203	21624
15204	24312
15205	23796
15206	26004
15207	26004
15208	24300
15209	26004
15210	25224
15211	26184
15212	27840
15213	26004
15214	24000
15215	30000
15216	27600
15217	27600
15218	27720
15219	31800
15220	27924
15221	31200
15222	31740
15223	29124
15224	31200
15225	31200
15226	26004
15227	31200
15228	27360
15229	26880
15230	31200
15231	30000
15232	30456
15233	31440
15234	29292
15235	32400
15236	31296
15237	28596
15238	29784
15239	30000
15240	30000
15241	17124
15242	28800
15243	31200
15244	16644
15245	
15246	21372
15247	19632
15248	20952
15249	24000
15250	23400
15251	25296
15252	22884
15253	24000
15254	24000
15255	21324
15256	23100
15257	20796
15258	21600
15259	26004
15260	24000
15261	26004
15262	20796
15263	29100
15264	34188
15265	23400
15266	21372
15267	21792
15268	
15269	22020
15270	22104
15271	20604
15272	25068
15273	21600
15274	21708
15275	23400
15276	23400
15277	17700
15278	24000
15279	22020
15280	28800
15281	23520
15282	24744
15283	26004
15284	23580
15285	26004
15286	31200
15287	23700
15288	
15289	27600
15290	28380
15291	29532
15292	22404
15293	22104
15294	21576
15295	
15296	25200
15297	26004
15298	20796
15299	
15300	20796
15301	21300
15302	21384
15303	20796
15304	22356
15305	21948
15306	23196
15307	18360
15308	20832
15309	20796
15310	22320
15311	26592
15312	
15313	
15314	24000
15315	21600
15316	21840
15317	18972
15318	25680
15319	28080
15320	26208
15321	28596
15322	24540
15323	23148
15324	24000
15325	
15326	6876
15327	26004
15328	23460
15329	36000
15330	35916
15331	23052
15332	5472
15333	19200
15334	
15335	23400
15336	20568
15337	28596
15338	21372
15339	
15340	20796
15341	31200
15342	20688
15343	30348
15344	21660
15345	35688
15346	24576
15347	20400
15348	21000
15349	25200
15350	25260
15351	23448
15352	22932
15353	24696
15354	20100
15355	23148
15356	22356
15357	21108
15358	20796
15359	23448
15360	22128
15361	21060
15362	20400
15363	26004
15364	22800
15365	24000
15366	23664
15367	20796
15368	23928
15369	20004
15370	27300
15371	26004
15372	26004
15373	24024
15374	24960
15375	21108
15376	23400
15377	23916
15378	24600
15379	20796
15380	24600
15381	
15382	26004
15383	26004
15384	
15385	
15386	22020
15387	24444
15388	23916
15389	8844
15390	21600
15391	
15392	5412
15393	
15394	26004
15395	22200
15396	22512
15397	25200
15398	24000
15399	25200
15400	20796
15401	40296
15402	50400
15403	29616
15404	31200
15405	
15406	20796
15407	26004
15408	24696
15409	36000
15410	24000
15411	31200
15412	23400
15413	22632
15414	24300
15415	19488
15416	20796
15417	23400
15418	23532
15419	26004
15420	24000
15421	24000
15422	26004
15423	22800
15424	26004
15425	26004
15426	23400
15427	24000
15428	20616
15429	20796
15430	23556
15431	23400
15432	23820
15433	23400
15434	26004
15435	25092
15436	23700
15437	23400
15438	25860
15439	26004
15440	24000
15441	25260
15442	17424
15443	26004
15444	22500
15445	26208
15446	20148
15447	24480
15448	24000
15449	26808
15450	21336
15451	24012
15452	24000
15453	24696
15454	
15455	29364
15456	22776
15457	22500
15458	23268
15459	23700
15460	24312
15461	15600
15462	31200
15463	29568
15464	24000
15465	25200
15466	24000
15467	25524
15468	28860
15469	23700
15470	
15471	28596
15472	20796
15473	23400
15474	21420
15475	21720
15476	26004
15477	23400
15478	21696
15479	18204
15480	24000
15481	22200
15482	26004
15483	21648
15484	
15485	23400
15486	21840
15487	28596
15488	21576
15489	20904
15490	24000
15491	20796
15492	27720
15493	
15494	15912
15495	20796
15496	
15497	16128
15498	25704
15499	18204
15500	24900
15501	25200
15502	23400
15503	26004
15504	28128
15505	21600
15506	28704
15507	26004
15508	29904
15509	25860
15510	27456
15511	22392
15512	25572
15513	26040
15514	19500
15515	17940
15516	21840
15517	23400
15518	20544
15519	30000
15520	27300
15521	22104
15522	23400
15523	18540
15524	19764
15525	22356
15526	21600
15527	24000
15528	23700
15529	19680
15530	19200
15531	21204
15532	21420
15533	21768
15534	26400
15535	35364
15536	21600
15537	15600
15538	22344
15539	20796
15540	20952
15541	20796
15542	19200
15543	24060
15544	24180
15545	22116
15546	26316
15547	23016
15548	39000
15549	5940
15550	54600
15551	31200
15552	35148
15553	30000
15554	33804
15555	32400
15556	32328
15557	36000
15558	32364
15559	33804
15560	41604
15561	31200
15562	31440
15563	33048
15564	36000
15565	29700
15566	28692
15567	28056
15568	51996
15569	30000
15570	33708
15571	28596
15572	4980
15573	36000
15574	34584
15575	34092
15576	36000
15577	37188
15578	30000
15579	
15580	26004
15581	26004
15582	21204
15583	22224
15584	26004
15585	27600
15586	26544
15587	27036
15588	
15589	20796
15590	26004
15591	
15592	24972
15593	20796
15594	26004
15595	23100
15596	17676
15597	30324
15598	23700
15599	26400
15600	21324
15601	22764
15602	26004
15603	20796
15604	24000
15605	20040
15606	23712
15607	26004
15608	20952
15609	36000
15610	26004
15611	26004
15612	26004
15613	21000
15614	36000
15615	20796
15616	26004
15617	19800
15618	24480
15619	19488
15620	
15621	20796
15622	23700
15623	26520
15624	24696
15625	27600
15626	24000
15627	24000
15628	25200
15629	26472
15630	19200
15631	19068
15632	31200
15633	21600
15634	23148
15635	25104
15636	23232
15637	
15638	20400
15639	26004
15640	22200
15641	19200
15642	22620
15643	26004
15644	24960
15645	20844
15646	20796
15647	21324
15648	23400
15649	26004
15650	20796
15651	25200
15652	21852
15653	16392
15654	24000
15655	21600
15656	19200
15657	19200
15658	20796
15659	18408
15660	21732
15661	23400
15662	22176
15663	25584
15664	16800
15665	19620
15666	29712
15667	
15668	22200
15669	18564
15670	18204
15671	22584
15672	22368
15673	18204
15674	23400
15675	20880
15676	21204
15677	20796
15678	24384
15679	27720
15680	22728
15681	31200
15682	29904
15683	26004
15684	26004
15685	36396
15686	26700
15687	26004
15688	26400
15689	24696
15690	23568
15691	23400
15692	26004
15693	26004
15694	36000
15695	36396
15696	26004
15697	30528
15698	26004
15699	26004
15700	31200
15701	31200
15702	32136
15703	31200
15704	30888
15705	26088
15706	29772
15707	24900
15708	36396
15709	29880
15710	30288
15711	32244
15712	33804
15713	31200
15714	7284
15715	34200
15716	34692
15717	30636
15718	30996
15719	26124
15720	24228
15721	35028
15722	23700
15723	26004
15724	22800
15725	20796
15726	24960
15727	24444
15728	24000
15729	26472
15730	28596
15731	32244
15732	32244
15733	36000
15734	33024
15735	31500
15736	27624
15737	27000
15738	31776
15739	20796
15740	26400
15741	27600
15742	35628
15743	25476
15744	28692
15745	22356
15746	24000
15747	21600
15748	20796
15749	
15750	30216
15751	25680
15752	25200
15753	28596
15754	20796
15755	26004
15756	26004
15757	26004
15758	27324
15759	31980
15760	4212
15761	30936
15762	30000
15763	31092
15764	31200
15765	23916
15766	30648
15767	33828
15768	25200
15769	26208
15770	39000
15771	24000
15772	28704
15773	33600
15774	39000
15775	40308
15776	31668
15777	36204
15778	24000
15779	32400
15780	34908
15781	34320
15782	31380
15783	26004
15784	28596
15785	26004
15786	26004
15787	24000
15788	25152
15789	28560
15790	26004
15791	35028
15792	30000
15793	26004
15794	19224
15795	25788
15796	21564
15797	20604
15798	23244
15799	18204
15800	19068
15801	17304
15802	20796
15803	24228
15804	20796
15805	18204
15806	21348
